patient_id,RBM6,GGCT,MLXIPL,AKAP8L,CTNNA1,UTS2,RCN1,TTC17,NRIP2,TRAF1,DCBLD2,CAMK2B,GSTO2,PMS2P4,GAL,DRD4,TRPM5,WDR1,PANX2,PCM1,UBE2D4,FDFT1,TRAF5,SEPHS1,PHACTR3,LZTS3,HEPH,ARHGAP4,ANKRD24,TGFB2,HSD17B7P2,SLC16A8,PYGL,RSPO4,TAZ,PIN4,NECAB2,TAF1C,MTHFSD,EHD4,DNAJC17,GSR,PPP2CB,ASAH1,KLC3,AMH,PBX4,WDR91,RNF32,GARS1,LSM5,STAG3L4,YKT6,AK1,TLX1,LZTS2,KAZALD1,STN1,CCNY,TRIM16L,ENO3,CPD,CCDC47,CRACD,NFKB1,CCDC34,FNBP4,CCKBR,ACCS,CARS1,C11orf58,COPS7A,PTPN6,PHF1,GUCA1B,MAN2A1,BRIX1,CSNK1A1,RNF7,NCBP2,SLC41A3,PCGF1,IL1RL2,SUMO1,ITGB1BP1,ABITRAM,CNTRL,PHF19,ACYP1,KCNIP2,PLEKHG1,CCDC77,MTERF2,CRY2,PRXL2A,ZMIZ2,EEPD1,G0S2,BTN1A1,TTF1,TRIP10,LRRN4,L3HYPDH,TRAF2,TNFRSF19,LRFN1,PRKRIP1,DUT,DCTD,KRI1,MTUS1,XPO7,GDF15,CASZ1,COX4I2,SNRPA1,TBC1D14,SEC61G,JCHAIN,DCAF8,AP3B1,KL,MED10,NGF,PLEKHA8P1,RBM17,RBMX2,CD36,NAT10,PPP1R1A,SLC41A2,DCAF7,CCDC115,C9orf78,DPM2,XPA,ARPC5L,CD72,TJAP1,RPS24,COX17,LRIG3,ULK3,TXNL4B,NOL3,CLTC,PFDN2,USP21,RRNAD1,SF3B4,INTS3,PYCR2,ARL8A,DLX1,IL17RD,SRD5A1,ARHGAP26,TIMD4,MFHAS1,IDNK,ALAD,SURF2,SURF6,ASB6,PAXX,DPH7,FRA10AC1,INA,TUT1,EIF3M,ARFGAP2,ZC3H12C,DOC2A,KIN,TIAL1,BAG3,BANK1,SLC25A27,CFDP1,ROBO3,GPR15,C4orf19,UCHL1,PI4K2A,VPS37A,NAT2,BATF,CDK20,ZFYVE9,CPT2,WIPI2,MITD1,EIF5B,CDC42SE2,CARMIL2,FNDC5,CCDC58,CLDND2,ADAMTS13,PAQR6,SYCE2,CCDC78,PPP1R32,ACOT11,LRATD1,PRORSD1P,SCNM1,PYGO2,ANKZF1,DNASE1L3,UCN,POLR2H,LRPAP1,ERAP1,DAGLB,RP9,TMEM184A,CA3,AQP7,QSOX2,SNAPC4,HPRT1,DIPK1B,ZMYND19,NSMF,ZFYVE19,RAG1,TMEM41B,SAAL1,KIF7,PLIN1,TERF2IP,RCCD1,MYO5B,PLIN4,ANGPTL4,UBTD2,COA6,MPLKIP,STAT3,DDX19A,LUZP1,CNBP,FABP4,KRT4,PLAC1,ZNF692,KRT15,NAT1,CLSTN1,CALB2,IL17D,ANKRD13D,AHSA2P,TNKS,NMNAT1,CCS,SNAPC5,C12orf76,TMEM81,CSRP2,DDIT3,ZNF408,ATG13,PHYHD1,EIF3F,SWI5,CIDEA,CDC26,CLK2,KBTBD11,TALDO1,GATD1,C5orf46,LINC00174,EIF3J.DT,LBX2,FLJ37453,FOXS1,HARBI1,H2AC6,ADIPOQ,WASHC1,SIAH2,GET1,FAM89A,MOB2,RPS17,TMEM198B,NKX2.5,BTBD9,ACTG1,GPR173,TSPYL2,BEX5,H2BC21,TCTE3,UBE2G2,TRARG1,WT1,CDNF,WASH3P,WDR53,SETD4,CENATAC,NUDT17,EXD3,GABRD,AC026412.1,MESP2,AGAP4,FAM221A,NOXA1,ADAT2,ATP2A1,WDR5,TOMM7,TRPV1,ZNF33B,ENTPD4,PCDHB11,KLHL14,KIF13B,NOL8,SVIP,MT.CO2,CNOT7,CSAG1,Y_RNA.268,Y_RNA.328,GDI1,ARRDC1.AS1,AGAP9,DAXX,NBDY,DXO,HSPA1A,LY6G5C,HLA.C,PRR3,STARD7.AS1,RP9P,KRTAP5.1,LNP1,AC022007.1,RNA5SP122,RNU6.45P,RNU6.1035P,RNU6.140P,GPX3,IGHV3.7,IGHV3.35,IGHV3.38,PRR22,CRYGS,FAM24B,AC105052.2,MAGEA12,LTB4R,UCA1,APTR,SEPTIN7P2,CD27.AS1,LINC00680,FRG1JP,AC009403.1,AL031777.1,TIGD1,EXOC3.AS1,RNU6.516P,CYP4F32P,MIR503HG,LINC00205,AC142381.1,AC004009.1,LINC00853,AC010789.1,AL353150.1,AL445645.1,AC073283.1,NCBP2.AS1,AC004540.2,ELFN1,AC018641.1,MLXP1,AL360181.1,RNF207.AS1,RPS28P7,WASH7P,AC006042.1,AC007383.1,PCAT6,LINC02585,AL513550.1,AL353747.2,KRT8P12,LINC00858,PANK2.AS1,AC009237.3,AC007128.1,BANF1P2,ZNF674.AS1,AC072052.1,AC124944.1,FAHD2CP,COA6.AS1,AC093673.1,SNHG15,AC016876.1,AC074117.1,AC006026.3,FOXP4.AS1,AC104667.2,AL021154.1,AL360181.2,LINC00957,AC002310.1,DICER1.AS1,OLMALINC,ZNF815P,ELFN1.AS1,TMEM147.AS1,ZBED5,EEF1E1P1,AC009237.8,LINC01186,SNX25P1,ZEB1.AS1,TUSC8,AL357079.1,RPL35P1,AL355574.1,RNU2.11P,AP001469.3,AC004951.2,STPG4,COX19,AL450384.2,RPL23AP7,MTATP8P1,LRRFIP1P1,LINC00973,ISY1,NSUN6,AC084864.1,AC092910.3,IGKV2.30,MNX1.AS1,RPLP0P2,PDCL3P4,P2RY11,AL449212.1,LINC02709,RAD51.AS1,AC138904.1,Z84485.1,MIR210HG,PLUT,LINC00926,AC091849.1,AC008610.1,AC024560.2,ZNF718,GLUD1P3,THAP9.AS1,RPL32P3,AL928654.1,RNY3P16,AL356356.1,AC004080.1,EVX1.AS,MINCR,IGHV3.60,AL139349.1,BBOX1.AS1,AC136475.2,AP002360.1,AP006621.2,PGAM1P8,AP006621.3,C10orf88B,URB1.AS1,SBNO1.AS1,AC006206.2,TMPO.AS1,AC063948.1,ADCY6.DT,AC025575.2,LINC02300,LINC00239,LINC00638,SLC25A21.AS1,AL049836.1,AC005520.2,AC020891.2,AC009113.1,AC107375.1,AL050341.2,AL138756.1,AL133338.1,AC093249.2,AC124798.1,ZNRD2.AS1,FTLP14,AC132872.1,AC092803.1,AC092718.4,AC007066.2,AL031123.2,AC103706.1,LINC01003,AC096921.2,AC026471.4,AC092115.3,HNRNPA1P16,AC004148.1,AC003965.1,AC020558.2,MIR4292,AC011472.1,ILF3.DT,LINC01836,AC002116.2,AC022144.1,AC022762.2,AC132192.2,AC073389.1,AC005387.1,CT45A1,MAN1B1.DT,AP001462.1,AC008764.6,RPARP.AS1,AC010719.1,AL161729.4,AL136162.1,AC034236.2,AC016877.3,AC037487.3,SNORD14A,AL365181.2,FGF14.AS2,AC025171.4,AL451050.2,AL021807.1,AL645608.7,AC099522.2,GTF2IP13,GTF2IP20,AC019069.1,AC131235.2,AC073389.3,AC069544.1,AC009237.14,CDC37L1.DT,AC009309.1,AL133215.2,AC108673.2,AC009237.15,PAXIP1.AS1,AP000894.4,AC083880.1,AC108673.3,AC064836.2,AC091271.1,AL355987.5,AC005332.4,ZKSCAN2.DT,AC020656.2,Metazoa_SRP.56,AC022306.2,MIR6835,AP001505.1,AC023157.2,F8A1,AL139123.1,AC011462.4,AC139768.1,AL359513.1,MIR6819,NKILA,MIR6859.4,BACE1.AS,AC022400.6,WASH9P,AP006621.5,AC061999.1,Metazoa_SRP.166,snoZ196,LCAL1,AC064836.3,PARTICL,AC024560.4,AL137800.1,LINCADL,AC022210.1,AC005865.2,AL096701.4,AL035587.2,AL357079.3
TCGA-3L-AA1B,0.4628507439183002,0.1505850294763586,0.17172964048057698,0.3343975789672783,0.7131815228979114,0.03145504044499285,0.463619654454111,0.2619625185934108,0.1817265660605049,0.2376250496587092,0.01731818998581086,0.012076127910346828,0.40464034670471966,0.20726464047442547,0.047119003928325603,0.14685056545521663,0.02022877688685249,0.47067023412859554,0.033636815611211235,0.6018396093574732,0.6494679613293564,0.18879994955896814,0.3333867099249131,0.22961895982177158,0.04988910990694378,0.24585314792235946,0.7677442257130735,0.4554962615995374,0.09548558651115006,0.18918521211491682,0.35004341991000243,0.07047904302327732,0.09203294194985664,0.0026198309155104527,0.5113800423044353,0.16218360584327696,0.010525345622119816,0.4790979658904187,0.3428383086919672,0.15842332023077724,0.2507676891747746,0.34726122366964945,0.4183129134461803,0.43530916099001427,0.12887438825448613,0.0014311463869355672,0.17402249881168247,0.44641265597147956,0.3225568832869537,0.30197656329509603,0.2846941221507869,0.25949407081323583,0.3697865187989658,0.047247476555229435,0.14264813460131676,0.5276827716400628,0.1455031847133758,0.26212185359934703,0.22411875798687425,0.21021885798913936,0.2859446212056067,0.26344365550511517,0.43185497928866456,0.2213757562177907,0.5097467506634639,0.08145641617256456,0.6066840141706116,0.0,0.2875120494052096,0.22447653712183477,0.24496207235283218,0.2110191748224352,0.37832659275092656,0.27268368864365805,0.23488389914936011,0.5607711342861611,0.22824068784277873,0.41576940026877185,0.1778752110078276,0.26028078154632506,0.3626563471771128,0.42199816915018057,0.3526002318423472,0.31727070131650126,0.21745247494434372,0.3257123700972176,0.40095820701602425,0.21137220012560187,0.24631102842112018,0.13010345697703757,0.29145321021440806,0.12953639543128154,0.5526040368801396,0.39767757502639123,0.3214706960861939,0.5445069175095046,0.3830070604501188,0.022234302750704805,0.025505493908730515,0.4146083841038337,0.1905634101667963,0.0523834588186832,0.29928932682246256,0.30259879557109826,0.18976441805486832,0.04387629786758959,0.5662046178023129,0.29002821833965997,0.38645405912790143,0.33392791955663226,0.1833793725102498,0.4779735051035251,0.19958637962877065,0.6914839174358877,0.20515220858470284,0.24151674049965338,0.426511012090785,0.3703716708737953,0.08881804020031758,0.48621769292160366,0.5395038117547651,0.15069643386347922,0.3064748322926824,0.12333351325093107,0.5564680690263257,0.3834681313038285,0.40017613487778236,0.025825186933666696,0.3218302851812802,0.03820837761106441,0.2607458707563968,0.4511670846308595,0.36712848406893467,0.28579103510663934,0.24075015689920767,0.4189263748924914,0.13956565204106763,0.10240243641534841,0.4092861042527359,0.22842518972650372,0.28345981130008924,0.2696741404746813,0.5106041225235078,0.3390260061203243,0.1422723222021437,0.2276463931209908,0.12575289224971536,0.3450535601764335,0.35523613963039014,0.4025235755548959,0.40290746244906545,0.3352017552881484,0.4033614437351264,0.016651062033008392,0.12155851141865126,0.2040712004929696,0.20461141845464678,0.02575748609302876,0.5025419524097573,0.20422648588488115,0.34375411904268743,0.17696211188088423,0.28153757668711654,0.2736273904996916,0.27342504499871434,0.5028020605682173,0.42305440771349867,0.009985360109480921,0.3173116787979862,0.3053496699351341,0.33451759677864845,0.27494247670778166,0.03628130748549596,0.5178004535147395,0.3568202049281237,0.1380414398178647,0.08483012872233463,0.6369842812033728,0.2013276369899967,0.16032857823902605,0.05951462713929597,0.2742617629447544,0.03254412977266226,0.23963145995120683,0.5907279526162077,0.29570265236483273,0.10354456743934892,0.4839221341023793,0.4332760358010788,0.2252080930261558,0.3264381225056076,0.5731127508981777,0.24659322065956962,0.40567716654251407,0.08617755980382344,0.018191628767440068,0.2287525775387428,0.17407381567013186,0.42638792745396653,0.13439381888421773,0.2059398061062075,0.1283762150532126,0.4130347144456887,0.2883086484523185,0.3276456685107663,0.399971069000434,0.26150574951425465,0.3030726699653114,0.43480776702239354,0.15876596797837303,0.6340404779322115,0.27566628019435135,0.6186769480914618,0.5412096576374531,0.4091579221229728,0.4459030548204764,0.8189930941045858,0.12248147467695512,0.12123121397994922,0.224250241625737,0.5443728529982378,0.1418683700680228,0.14880987537652826,0.15011895026392091,0.03912762169233458,0.2255178173208403,0.25903533521429534,0.19510558807417938,0.221941235919279,0.9999999999999999,0.018418236648399755,0.3550782806877698,0.4191383767327491,0.40293235689709694,0.0036948019450228297,0.015762439860115735,0.6306133559157996,0.10829779456561471,0.2652635814889336,0.28530428224979526,0.29870877539271323,0.4792349173987814,0.16597194190427528,0.004945513262010806,0.0,0.07528733612175319,0.42685996088767963,0.09419573160265159,0.14435646325222717,0.4103505766815119,0.06192907936810957,0.16233135456017272,0.5312628252482967,0.596604380715818,0.6075797887790313,0.3797950168491262,0.4996755418785121,0.3761882903426421,0.3649467822654543,0.38216328653146125,0.36721825046188455,0.2747439022155436,0.2764213946212622,0.13972963273118794,0.1725270952871365,0.3076398425341023,0.29099771156492565,0.00186692869174621,0.4311887287727004,0.4918198987076024,0.5359567677853829,0.162503797566824,0.42315282078481226,0.010265852578188102,0.7164922263997562,0.41979872551642794,0.11503452066087314,0.3897130654065475,0.42865589964174333,0.18661089283294946,0.025033874093574895,0.0,0.23707698601573945,0.20020449273592977,0.27159873031836324,0.15235974650826029,0.2899907182228767,0.5731946306747019,0.6891308588986977,0.0,0.3565198893852373,0.3879837758139587,0.13187959308109495,0.4771939683431675,0.056590995150773094,0.016623944940147885,0.3267888923415916,0.4670752767318744,0.0,0.14056163828061638,0.5425016045068816,0.45655479265696775,0.3028701000964634,0.5987056602848527,0.39514124563835384,0.3841079920233164,0.1625451097300579,0.02615860679332182,0.21292022726926532,0.018463987266215676,0.26580283663106286,0.43765304053527143,0.3499974239640042,0.3662998093589549,0.21085907129736428,0.3368384941232623,0.39578181469791407,0.345623851678637,0.3410449933932051,0.7972401828394249,0.29802294561463805,0.027528409090909093,0.3911854597476914,0.37153699468472634,0.35752394064931714,0.16630671767025368,0.5674281503316139,0.001869313904377895,0.1942287947835798,0.043187640860670735,0.4408871999022837,0.27610469323086917,0.31031128404669267,0.3006968539522407,0.39526202129160376,0.29226497156239545,0.06040641000461568,0.18509718733736108,0.054708171115560505,0.29097204660843856,0.5116345649165779,0.6418626651219864,0.18563458366960242,0.11365976336354586,0.12344529994077331,0.1042101559751378,0.0,0.06912286110682904,0.133176122624353,0.024565959598809712,0.07166994201788676,0.10604136502980645,0.2207739174466278,0.24308533522072803,0.40703052728954675,0.656454823517988,0.09182277986411096,0.0,0.1088695258737074,0.013188438824106512,0.4463640016070711,0.5087863318026731,0.3964038976528569,0.1976843180657245,0.02591549295774648,0.4325913883376766,0.007157525073658522,0.2729052052475666,0.1175074906082222,0.235803198255497,0.0,0.08188585607940448,0.23754600651710153,0.1428278004570079,0.008315579685245,0.14862555191568153,0.10848163730895446,0.08849290041778052,0.12724631806512632,0.06455344747801944,0.4987608864972031,0.03482596320205383,0.11676678075015716,0.11213663314049786,0.015717397338250998,0.03898666560363557,0.027133572772361895,0.49989641289805503,0.2934844792880602,0.45521780991491956,0.39023276094765474,0.191000124911521,0.3090534200172526,0.2268520578420467,0.04234814493173156,0.2871718757285175,0.3553891778890563,0.336347336857399,0.27345286730216367,0.3352168820761502,0.04430102075635414,0.14988867448419177,0.21659520862800566,0.12484165352498641,0.5090311336449338,0.36146175877797815,0.13189651545958073,0.2139234850358108,0.04014218672964434,0.4086225794665692,0.1468750746114237,0.10581020200552245,0.19655827757673583,0.08302303565793626,0.5920276988636364,0.11581263270996955,0.0668516520219927,0.3912487882259629,0.3435962246900966,0.24980145073330862,0.20507344173796824,0.4169012309372768,0.19742980881226793,0.22259165669193598,0.4283750634410422,0.036777184250390095,0.28064484659284916,0.46242400724356486,0.6412072994475437,0.5816045988502874,0.0673012766336017,0.3690454682324601,0.24993912238835045,0.2007502456161243,0.27997570709699804,0.039103854469544466,0.47717584879646113,0.38700488856384,0.32313704858892933,0.07121351766513058,0.28399935546245564,0.009464281195434875,0.23483179080358457,0.5599433820997808,0.0586845704339177,0.3448005671430171,0.10409485804999512,0.20487792914863096,0.14542262129664618,0.4313171726680788,0.19797883345269354,0.2702681714640712,0.11498959522051419,0.363625919117647,0.11929730454606409,0.12889520755153663,0.08812114864525572,0.07040229885057472,0.150135372005563,0.22443574128992821,0.30634421261894196,0.06563453543855338,0.07309852552979777,0.2501385800871075,0.3931172493253691,0.28847337735234113,0.13745513587420954,0.18756045083989661,0.23243137637979877,0.013944985612840211,0.013198072696353418,0.2017711472036452,0.08025443226417649,0.4400213789417423,0.14871767427202073,0.11068070202154796,0.22530824859383225,0.17929724394825372,0.1982992428522997,0.1078096562442486,0.22004026808616264,0.18682451162639013,0.31128722723718816,0.0630730319317104,0.1392900424156736,0.0941744064950798,0.046139503912102545,0.05135491932964498,0.0,0.07693525275750607,0.07670777218886907,0.4111082931777834,0.0987788083101083,0.051589842082799826,0.11886821467015223,0.2193645990922844,0.3398581881270273,0.21076763523225553,0.2723120330119751,0.1524898408981335,0.305390796201607,0.11044073360550272,0.23653746472383808,0.1478094475224173,0.24678835663785256,0.2122125417890791,0.11740376271019926,0.31616041674646644,0.1411967162242221,0.0682489976294302,0.19605268006127058,0.2617278216442174,0.3271857817902618,0.08121649381231524,0.2568235254029373,0.4742912644934135,0.08550140836538753,0.27749449692106215,0.46925678258242304,0.7092776886035315,0.17484956153061249,0.10094312660760217,0.19755650580329873,0.08191717421241676,0.19033617730038413,0.37602415330898026,0.08733664361653516,0.22293540474243662,0.0,0.058747687650653066,0.4393319700068167,0.3707515767344079,0.3619331809854766,0.4733116965101339,0.32842152417668935,0.19005176922666384,0.4414673463163857,0.10121557926072937,0.05962878160471575,0.3393261110795464,0.20466227466879028,0.0810381836321311,0.17270239181309746,0.13090773766925257,0.023478849688376654,0.14298909375111016,0.23694749605026272,0.8638101859899183,0.6542160308074324,0.2770288197910218,0.1904828239489594,0.021281890248960197,0.21630141098769137,0.7750040227110775,0.2503619406753982,0.19509107127442238,0.2052839116719243,0.1240193623768987,0.5441946838881343,0.40344258526412585,0.05154967790717499,0.25264475743348985,0.5658973133889522,0.21419381814673055,0.15228999173870117,0.1345433592624604,0.0803951329965911,0.3874519048995841,0.08046077789992649,0.34841500602794134,0.34719974318160535,0.38983579621676145,0.25274867759949315,0.11698717948717946,0.0,0.2532174927869809,0.4257222165107434,0.506993252741074,0.11141035589841906,0.3270958083832335,0.12755814135838286,0.0,0.5686914637409687,0.2903441336917732,0.7876198120780017,0.1873031230312303,0.12994918991467744,0.05044448608248495,0.05743869442018024,0.0580602658111824,0.5018986830411246,0.38184170471841705,0.06935617850458872,0.0,0.0,0.42578331445828616,0.11328588374851721,0.14735713328269512,0.2401556420233463,0.20689655172413793
