patient_id,AK2,CDKL5,CYTH3,STAB1,CLDN11,MAMLD1,CNTN1,PHLDB1,SH3YL1,TIMP2,TUBG2,FLT4,TLL1,VCAN,PREX2,WWC3,SNX29,DCBLD2,SOAT1,LZTS1,GUCY1B1,GLP2R,YBX1,TIE1,DDX3Y,TRO,MEF2A,ABCC9,GNB5,POLB,ARHGAP10,RPS6KA2,ALDH3A2,EVC,FRY,GLI2,NTN4,ACTR6,RARB,FGFR1,MID2,PCDHB4,APLP2,AKR1B1,DOCK3,C20orf194,RGS1,TFAP4,P3H2,CD200,SLC22A17,TGFB2,NUP50,NRP1,CBARP,GADD45B,GGT5,SH3BP1,TTC28,SLC5A1,HSCB,TSPO,GALNT16,SEC23A,SLC17A9,ISM1,CHRDL1,PGK1,FGD1,GLA,KLF5,FLT1,VPS35L,TJP1,PDGFRL,SH2D4A,INTS10,GSR,ASF1B,SYDE1,GRB10,FKBP14,AP1S1,EZH2,MEOX2,GLI3,TGFBR1,ECM2,LHX6,ENG,MPDZ,PIP5K1B,CDH23,MTPAP,RNF43,CNTNAP1,VAT1,RAB34,FRG1,PUS3,NRXN2,ARHGEF17,APOA5,VWF,TNS2,GLI1,VPS29,ADGRD1,SERINC1,QKI,PRPH2,LAMA4,GHR,LOX,RASGRF2,CDH6,ARRDC3,FGF1,NR3C1,TRIM23,SMAD5,PDGFRB,PLSCR4,PDE1A,CLIP4,EFEMP1,FN1,CHST10,SRSF7,PLCL1,EPAS1,ERRFI1,RGS2,NID1,SIPA1L2,AKT3,ADGRL2,RPF1,PTCH2,AKR1A1,FAAH,PLPPR4,SLC35A3,MAN1C1,RPS6KA1,PPP1R8,MREG,NRP2,KLF7,CCN2,PKD2,KLF9,CTNNAL1,TGFB3,KLHL29,GOT1,DUSP1,TEK,CAAP1,PCDHB12,TNFSF18,ENOX1,TSHZ3,KCNJ8,ZNF549,CRY2,CXCR4,BBS9,RECK,NUDT10,BICC1,RASSF8,PDE1B,NRK,CKS2,DNPEP,FAM124B,SLC12A4,XG,MOCS1,LRRC29,TMEM255A,LAMP5,NCLN,GLIS2,ARMCX1,TIMM8A,PPCS,STEAP4,GNAI1,SGCE,ZFP36,CALU,HAT1,TMOD2,RNASE1,GAMT,STARD8,LRCH2,PXDN,CRB3,MED18,ZNF331,AKAP12,HIGD1B,MAP1B,C19orf57,MATN3,DLG4,BCAN,LGALS12,NOTCH2,NGF,IL6ST,YARS1,CDCA8,CD36,ANKRD6,NT5E,LAMC1,MRPL44,NACAD,BRIP1,HLX,TPMT,LRRC32,ARHGAP20,CYP1B1,ITGAV,CILP,SEC31A,MMRN1,PRDM5,CASP6,GABARAPL1,CPNE8,PRICKLE1,MAP3K12,ARMH4,FBLN5,UBE2Q2,FTO,CDH11,ABCA8,PLPP2,WTIP,ADAMTS10,TIMM29,HSPG2,ATP8B2,ACTA1,CHAC2,ANKRD53,FBLN7,THSD7B,CDCA7,GULP1,CNOT9,CNTN4,RBMS3,GASK1A,SHQ1,ZNF660,PHLDB2,BOC,AGTR1,TRPC1,SLIT2,LYAR,SSBP2,DAAM2,RNF217,RAB19,DIPK2B,CCDC25,LRP12,STOM,HABP2,ITPRIP,PAMR1,MTA2,INCENP,KIAA1755,CLEC1A,TMEM218,SAP18,WDR17,NGLY1,OXSM,FER,ANKRD50,C4orf33,RNF144A,WWC2,ZNF385D,GFRA1,BEND6,KCNE4,SETBP1,SPC25,SPOCK1,GUCY1A2,JMY,ANKRD22,PLOD2,DAB2,RBMS1,TBCEL,CEP112,ABCA9,ABCA6,ADAMTS1,PIEZO2,CYP2U1,MARVELD1,MMP16,DCK,ADAMTSL3,GDF6,CD109,NMNAT2,AFAP1L1,TSC22D3,ERG,PALM2AKAP2,RADIL,MRAS,COLEC12,GPRASP2,STC1,RCAN1,NPR2,ABCG1,PTH1R,PLXDC1,TTC9C,COA7,KLHL21,SLC45A1,ARPC5,CADM3,DDR2,OLFML2B,BPNT1,LRRTM1,FSTL1,KLF15,HEYL,SPRY1,GASK1B,EGFLAM,GALNT10,FNDC1,CHMP4C,DLC1,TP53INP1,GEM,ABCA1,HNRNPK,SVEP1,OTUD1,HECTD2,FOLR2,SKA3,PKNOX2,DEPP1,ZNF22,SALL2,TTC7B,AMOTL1,JAM3,FBN1,AVPR1A,LARP6,APBB1,DCHS1,GARRE1,PRTG,HDGFL3,BEX3,PRR15L,NCKAP5L,AXL,CHAF1A,LTBP3,RAB31,FEN1,SEMA4C,SOX14,ROR2,FAM110B,RAB3B,NPR1,SDC2,LDB2,HNRNPF,ZFPM2,UBE2E1,KBTBD2,S1PR1,PYGO1,KCNK3,ESCO2,MCC,DLK2,LRRC8C,PPID,MAP6,TCEA2,SYNPO,PDE3A,EFEMP2,CYP7B1,SH3RF3,EVC2,BNC2,SYT12,MMRN2,PTPRM,PEAK1,NMNAT1,EIF1AX,HEG1,CD34,CTSF,C16orf91,SLCO2A1,FZD4,PACS1,CHST1,ARL10,CABP4,KLHL38,TYMS,PNMA1,FUT2,MTX3,MBOAT4,FAM20C,UBE2N,ADAMTSL1,THBD,ZBTB7A,RMI1,C3orf38,PER1,MAGED1,FOXS1,GIPC3,SLC26A11,F2R,TMEM102,SGSH,GINS3,RWDD4,ZNF662,UTP11,FBXL7,OLFML1,FAM162B,KIRREL1,DENND5A,GPR173,ALDH1A3,POU6F1,PRKD1,SLIT3,PROS1,LPAR5,CDCA2,ARMCX2,SORCS2,BRI3BP,F8,FLRT2,PARPBP,BRCC3,SV2B,NR2F2,SHC4,NAP1L3,CYP4X1,RGS7BP,ERCC6L,TSPYL4,MAGEH1,PEAR1,SERPINA5,NANOS1,APOD,PCDH18,NUDT11,ARMCX4,LAMA2,TECPR2,ZNF512B,ADARB1,MYO5A,ATL1,ZNF521,ARHGEF15,RUSC2,MAP3K3,MAGEE1,PJA2,BMPR2,NOTCH4,TBC1D8,ZBTB10,TMEM211,RNU6.26P,RNU1.138P,Y_RNA.438,AP000577.1,MIR32,RTL8B,QTRT1,LCAT,ATP6V0CP3,LEPROT,LBH,ADAT3,S1PR3,ZNF134,UBE2QL1,AC007688.1,EBF2,PPP3R1,AL355598.1,AC005165.1,CHROMR,C4B,LAMC1.AS1,RBMS1P1,AL359182.1,AC009961.2,AL158825.2,AL590666.2,AL022316.1,PSMG3.AS1,PRDX3P2,RASA4DP,LINC01638,AL356417.2,MAGI2.AS3,UPF3AP3,BNC2.AS1,AC092573.1,ZNF853,CDK2AP2P2,MACORIS,RN7SL589P,CYMP,TUBAP13,PCDHAC2,PGAM5,GPR162,SHANK3,PCDHGA12,C1orf210,TNFRSF10A.AS1,PCDHGB7,AC120036.3,PABPC4L,AP001189.3,PTPRJ.AS1,RNY1P9,EID1,AP001528.1,PABPC1P4,AP001363.2,AC004846.1,SH3RF3.AS1,AL049838.1,HSPB9,AP007216.2,AC124319.1,MIR5685,SNORD39.1,MIR3117,TXNIP,AP001462.1,KC877982.1,LIX1L,AC083964.1,AL365181.3,AC021146.12,AC103702.2,MIR7152,MRPL57P3,AC037198.1,AC002094.4,AC011375.1,AC092645.1,Z99129.4,AP001528.2,IGHV5.10.1,GABPB1.IT1,AC000050.2,C3orf36
TCGA-3M-AB46,0.6639974375400387,0.05910201981217034,0.16170831282004913,0.0132992007992008,0.01624182770553633,0.022744978813156746,0.017201343240925978,0.039538128595022495,0.38543131706497075,0.21961285383493587,0.3016582068502768,0.10566424739665511,0.008785407556238425,0.15402805487248486,0.09524137772569563,0.35112169749410593,0.08228267268445838,0.0860196804669535,0.08884812886511485,0.048189214486284104,0.1223691231398589,0.014034073574513866,0.21856791819328972,0.05354707500897238,0.060928549291691246,0.06817653890824622,0.012809654373800737,0.00912952204266953,0.10416313019860804,0.08189735436093563,0.06227363274176024,0.02813380357411669,0.05313736137883821,0.026255018058296747,0.07538142819535533,0.0871225353600182,0.04022212451203806,0.309152876189597,0.04149879602983496,0.020874458390753223,0.05120605535543295,0.09754623473951408,0.027449454399610662,0.02240853387762748,0.09208512604314052,0.08423995974826166,0.06519482308526198,0.4016583870888015,0.016657768786235445,0.10149378266563142,0.019577260426343706,0.012160219226487464,0.08638073628791453,0.061151763779204754,0.01756209082406734,0.08997106534647989,0.02036626204690703,0.30920159540969844,0.10378538664689801,0.025478666838342948,0.1315400123224457,0.16741779122722478,0.005869708994708994,0.2026340470801118,0.05286983450583692,0.0706919821901162,0.0020191792479591518,0.06627318007550156,0.055590373122274266,0.10134359826581427,0.2519697199933656,0.10642496389177653,0.07659389851900056,0.16072280459085414,0.013265700143925299,0.13488112769303467,0.04078823731819325,0.10353255471579717,0.6243658329549717,0.08410986865459708,0.20270192403392331,0.26196588820203365,0.07234790487736327,0.6715563861279706,0.0151967826554958,0.02682984603237268,0.14140044340822172,0.08774750010927156,0.05051223301993627,0.1044559348690764,0.04680566530909975,0.3927952081007814,0.011552857865452707,0.8233804126520994,0.1059094197655911,0.02302061742117016,0.10985100431876715,0.2394481684506268,0.2730410131574893,0.21135493283083093,0.006642652914906667,0.06270150988274555,0.0016484226857438374,0.011500861247526204,0.24524380743285112,0.06163804007432156,0.39380749515805913,0.005536130536130537,0.2585109534877979,0.13308981923761357,0.044349070100143065,0.10788434059006474,0.016948629767284056,0.055385793306757206,0.13083484451608568,0.19079311575036598,0.1449294614628444,0.04475679209464301,0.1063636038995822,0.1980643347656721,0.30078173088760307,0.07029284571170616,0.4203089478840684,0.06634051097724676,0.01913700536886061,0.03095419213697565,0.0380558267492636,0.04194622615200381,0.5616933451958154,0.06392157863834785,0.081425430542209,0.18608789929266412,0.062618516430434,0.10161897229298544,0.017381646674452716,0.048373713906405574,0.05778247096092924,0.48869353679438265,0.007897091648176917,0.40325213302474017,0.3993107939884089,0.042330028610594456,0.4420765925809427,0.09830124774055418,0.14908210090305055,0.27165730039232316,0.19466943109595414,0.030268807788239132,0.08098463383126477,0.10623135506344156,0.09111965068316577,0.04053910065326314,0.058652685818884866,0.014287380646881407,0.10504812057381514,0.14671420110784666,0.07579128434059733,0.05770137524557954,0.21648424300301183,0.03870536028738466,0.043545878693623634,0.06987064251323118,0.05573593073593075,0.06286998586322673,0.16054408581305935,0.029277512024087272,0.021126929662108336,0.43309545049063336,0.19514578647189157,0.016440157825515125,0.10045785992877733,0.01896568182059232,0.028196290242342405,0.009776688030540511,0.45701016328948824,0.17182567611826927,0.02499437696806118,0.024657570208772246,0.15269275953750078,0.15515756845186843,0.026594649028448495,0.0345696419013303,0.012215961573988545,0.1367053161638227,0.0615634869084149,0.22149313501144163,0.266550424128181,0.25791196798835936,0.15832050329156935,0.0878265185828628,0.04008762816748723,0.05995993549739508,0.19071932412344386,0.34892184514602864,0.0527360870109658,0.09092641545771553,0.008396668401874023,0.0439106890719794,0.06919676495705028,0.059757295800528284,0.1839276006636137,0.1691316227132335,0.1867209989735516,0.009396442722315032,0.13829118894298725,0.02783693624078855,0.03549953155608551,0.06875750254516723,0.05592824109366264,0.15197864164878483,0.012362727691194845,0.06505904288377876,0.03491090639815944,0.21303075106423092,0.15930280478049016,0.37666266924210656,0.0007850030611363393,0.059785883116281226,0.04258280551307564,0.02746738528480397,0.11329877051342935,0.028065359044752422,0.20158604481644857,0.19813634134379596,0.3181588998175922,0.054133005881212434,0.007430258400504196,0.0271407434806732,0.2034055214547131,0.00025448025326621905,0.2449773771094637,0.002199274074196562,0.2379815052973238,0.2314381492913804,0.059700782586044825,0.06474245219823482,0.09602002991480785,0.04223155368926215,0.12682554328804607,0.061198413107321346,0.13450147413562047,0.029075546719681905,0.17664947388642613,0.0027790547034978485,0.26901156672486504,0.07844945463796228,0.06728015527233737,0.1960281592212759,0.004505536891179548,0.04283220597861663,0.017873041732179053,0.11855906116382438,0.0433780385582565,0.012045022065670674,0.009093619558735838,0.17375189891677223,0.03404419377336504,0.4374548118044562,0.11688520633899122,0.10205964492319966,0.25576570810619936,0.6024667931688805,0.1545148196369763,0.0175516338565958,0.002548902331614716,0.0,0.09426999170196969,0.00840814873216511,0.15995792038093132,0.11398040961709707,0.0070054754748122144,0.08537239991053455,0.12909439673662315,0.05797725278545768,0.16746099789967092,0.13567377911957898,0.06647266233936751,0.021399428964730325,0.07794057696458118,0.017620836679800994,0.22903470297001172,0.18269812034460936,0.08184521957714755,0.14375850550538166,0.11908236530266769,0.1268860806764065,0.0009208951100469656,0.6172949605489888,0.6878699884096262,0.018458056245493144,0.057603250296968334,0.3422137451547407,0.05602308247174802,0.03321057090412765,0.017881471389645777,0.007500819818436161,0.04539982258268914,0.1215653928579319,0.1047891679552008,0.4131556499382602,0.038348045076441704,0.07471510581783908,0.10837482044117358,0.2238427741717844,0.5159114065879756,0.16093448224632298,0.17254219579161545,0.17428375827230672,0.0724288192240978,0.01683288737533447,0.017822533074913625,0.050229480789855535,0.06360826866286656,0.1800004039506372,0.05682231985523403,0.02395266723924039,0.164279324739667,0.022266414553041663,0.007069069521942391,0.008153851857628479,0.0508080461891329,0.0834856493602727,0.045896597916789766,0.05887753159951188,0.15550654978607337,0.014180005572927954,0.05555555555555556,0.014825302533639072,0.09571263514071139,0.0342084977351644,0.19457680218335638,0.38008975412426527,0.022307183867079663,0.0132633560569326,0.2661531102056975,0.2407600793456482,0.278022481053863,0.08801048147971335,0.06695604827732235,0.8039313120122518,0.0,0.024646672535630163,0.030990928567576525,0.3093007785109405,0.008509260757971652,0.1712472457391972,0.0023403193403486993,0.028954378893142924,0.17642081896669365,0.14981829405863828,0.04169068203650336,0.08068113181247968,0.043296684355031326,0.1103100030863139,0.10086214888291463,0.0600661892322121,0.10833478432199119,0.022891055532005093,0.5448006000683824,0.010796745825236322,0.17332681254305557,0.2548673701767329,0.005020597530234202,0.2810664632666505,0.01299474997207432,0.0995264910885787,0.6740711885864538,0.002427589428723973,0.15768762677484782,0.06866966016500195,0.00931128168605418,0.05199101653750363,0.10098927101844549,0.025131765475627933,0.040180306696926765,0.054361241066559506,0.09750208102585979,0.01580478345184227,0.10993064277066858,0.08756324257446775,0.4803020513250505,0.14834873197369483,0.03502369041168391,0.7297849161851854,0.04903277932591556,0.12423055850978118,0.38821559687827073,0.02850371509095568,0.0017097448020041183,0.030157205359459864,0.009045926210607224,0.008886630353654855,0.027703062905883494,0.10651776326833534,0.1253151601387953,0.7819722717741683,0.03237814372183669,0.06205544339183102,0.15322730957118022,0.06395271064191327,0.05697371893970816,0.014340451392964365,0.19012998693706232,0.046447698943077875,0.11306824317028398,0.09034543844109832,0.031174876676162033,0.03139826806312833,0.13189232065837095,0.010930664537184916,0.031664333090115494,0.12891646092027148,0.06384312905796438,0.04401678890547587,0.07455642299503194,0.026732109207239584,0.009632075150607534,0.04646949715911721,0.03837257331681124,0.02459399568952432,0.5680725213224082,0.2750619396650963,0.02761736698618187,0.09534724292101343,0.040709335006958274,0.43432629278951207,0.028690612538831917,0.09192531374349557,0.08207633629867492,0.03809419389420851,0.07040890394386644,0.03045249839159339,0.0011985064765446137,0.07983856906966966,0.0833053794367816,0.3154058836338218,0.19798193709124887,0.0022650056625141564,0.08065332257123671,0.412488406350592,0.01767524604745918,0.1609624287516046,0.6564564626873672,0.30352569318931333,0.45504484097347814,0.024603096528135113,0.11794335463156855,0.019936685125692216,0.22036585365853653,0.09978263333024284,0.11756476794600712,0.04026461544430756,0.1371785733866988,0.1379731230699752,0.11095615354241403,0.044034569194507836,0.5236248526008462,0.051182451730835146,0.12047775977277278,0.0906931330904113,0.09917732457656414,0.03776458350959792,0.018463528650809986,0.09963087745518029,0.05795689062141711,0.05554039301310043,0.005732462212661761,0.3228980025217334,0.11238273276042629,0.11094048348164426,0.09633878393746344,0.014345585535395486,0.5959473024379947,0.15255772796224507,0.010335147522199942,0.36351772382575986,0.201711885778706,0.0023378432152805413,0.02110741366105779,0.14755174375355534,0.14392838013620018,0.0731185539189229,0.04004813970757688,0.272479972984635,0.3127474812025514,0.3176408602237032,0.0012048504948955797,0.028036397945719337,0.03828784173771286,0.010103505757175823,0.24602882514958688,0.03366212858079368,0.1974123760538735,0.031030511721244186,0.05261677327821332,0.017170109949318918,0.0037805237843660626,0.03259299013334435,0.16236900603366144,0.07552719071865338,0.034998595027877596,0.2225460564191134,0.11834672547124213,0.0838004397510142,0.061059062020600505,0.14532440440198335,0.08635440212881626,0.06716704234808882,0.11966343858691947,0.11887731155543038,0.0,0.0,0.6360417195412301,0.04457807175786731,0.0,0.19683163941670348,0.09730804400232759,0.11308045585984011,0.021062678969137768,0.36205013436820166,0.12830778830548528,0.33610753907716384,0.024818975001918996,0.47425881207005016,0.03583141017854973,0.28386480145972715,0.05683541999555026,0.36607698516861686,0.16037735849056603,0.003099135887993583,0.24643515044006276,0.003941131968108838,0.05228519936010368,0.06274399399399398,0.0,0.14185272855223593,0.30389998190263623,0.16168631884994347,0.029237551726935873,0.020433750366793818,0.22014288281811648,0.023275395441149937,0.03399670899438045,0.11222730588157286,0.12268642703862663,0.4522936751774553,0.03163116428363,0.0884473163261495,0.029767061481630358,0.011012005963746697,0.09120681185524807,0.07336628710977726,0.005163486971692274,0.0,0.0,0.18072590317790066,0.06633510095187904,0.05196520280892988,0.005040515536272572,0.1791639242609261,0.02172915710889603,0.012985052091197342,0.0,0.06434443009668987,0.023351879952790422,0.6542666408668731,0.19503681137344506,0.18405861276639404,0.03499426532432777,0.39597903465540174,0.10514719848053182,0.0819979634492738,0.04123907863383638,0.1615911717313107,0.050742080399552046,0.2441500524658972,0.2674813610628399,0.0,0.0,0.17523798296542986,0.1130081295537732,0.4438952324409405,0.0,0.14332517622995727,0.14333698430083974,0.24551464660037625,0.16251404858649604,0.6880163061539485,0.0,0.15724458943348188,0.02291550962258228,0.18538103684862278,0.33306925939262993,0.01576315528032586,0.39735948309523983,0.0769834822637422,0.0006831926632301378,0.10272859165515913,0.0,0.07165777981518566
