patient_id,NFYA,ACSM3,MPO,MGST1,RHOBTB2,MRC2,DNASE1L1,WAS,OSBPL5,ZNF839,SH3YL1,VCL,RTN4R,AIFM2,ATP6V1H,LAMC3,COL23A1,SZRD1,LTK,KIF26A,ARFGEF1,TFE3,NUCB2,ASNS,WDR1,STK10,GSDMB,ZNF532,ENO1,FNDC3B,NT5C2,DNAJC10,CAPZB,FGFR1,CBFA2T2,SLC35C2,DLGAP4,C1QTNF3,STARD7,AKR1B1,MMP2,CERS4,SEL1L3,TEKT2,MAP3K1,TMEM38B,IL12RB1,CYTH4,LGALS1,TXN2,KIAA0930,KCTD17,PMM1,DESI1,ABHD4,ITPK1,ACIN1,CHMP4B,MIB1,FNDC3A,MLYCD,HSDL1,METRN,CSK,RASL12,TMEM87A,SPAG1,TUBB4A,TGFB1,CLEC11A,GCDH,NOD1,STAG3L4,AEBP1,DNM1,CREB3,FBXW4,PPIF,PBLD,STIM2,UNC93B1,TMEM109,ACCS,SELPLG,BIN2,LPCAT3,TREML2,MDFI,TFEB,CCND3,MACROH2A1,FAM162A,FXR1,NKTR,PPP1R7,PLA2G4A,CTH,SDHB,KDM5B,ECE1,RPS6KA1,MYB,PTPA,MAPKAP1,CSF3R,IFI27L2,SPART.AS1,TRIM6,DEPDC7,ZCCHC17,TWIST1,KIAA1549,TRIM24,ITPR2,PREX1,CDH26,MED20,RREB1,SH3TC1,HS3ST3B1,PSMF1,DNAJC8,HIVEP3,HIP1,PEX1,RAC2,USP6,FGF13,PLPPR3,LDLR,LSM4,LSP1,CYP2E1,CAP1,PSME3,KREMEN2,ZSWIM4,NUP210,CARD6,MTSS2,ANKEF1,STK26,GDF11,COQ10A,SPRY2,ADAMTS7,TM6SF1,ST6GALNAC4,ITPKA,IFT172,LOXL4,PPCDC,COL2A1,NABP2,SRP14,ZFHX3,MBTPS1,GAS8,CDRT15P1,GALNT1,TMEM50B,ISG20L2,TPM3,SCCPDH,KANSL1L,GASK1A,ARL6IP5,SPATA9,RMND5B,KCNMB1,GFRA3,ZNF711,STAR,PLPP5,EI24,FERMT3,DOC2A,HIRIP3,PDE3B,NMT2,AFF2,BATF,TDRD9,MPV17L,MYO1E,WDR19,GPR153,AUTS2,TSR2,ZSCAN12,CSRP1,CBR1,PSMD4,ATP13A2,M1AP,G6PD,AGPAT3,MPZL3,IL6R,UBE2Q1,PWWP3A,USP41,BDH1,ZG16B,PEF1,MEGF6,SCNM1,KBTBD8,CPA3,IFT122,PLXNB1,DUSP7,NDST3,RHOBTB3,SERINC5,CITED2,SLC29A4,LMTK2,MICALL2,ARF6,ZNF219,ANAPC16,TRIM44,IDH3A,ZMAT1,HDGFL3,NDST2,ZNF3,ZSCAN21,ACSM1,SMAD3,MEI1,CERCAM,C15orf39,TBC1D2B,RBFOX3,PRRT2,LPO,CD300A,AC090152.1,MFSD2A,UGT3A2,RGS14,CHRNB1,PYM1,CYTL1,ATP6V0E2,TRIM8,ZNF439,CLCN5,PDE7B,GPHN,UTF1,FIBP,PURG,MST1,DCTN2,UCP2,ZNF77,ORAI3,MAGEF1,TGIF1,ZNF491,TMEM94,MAMDC4,DPY19L2,PDE4DIP,DPY19L3,CALR,SLC24A3.AS1,SEPHS2,SSC5D,ZNF609,ZNF443,CUEDC1,AMIGO1,PCBP3,BMP8A,TBX1,IRAK1,SPDYE12P,WT1,SLC24A3,LRRC37B,PSMD13,UBE2L3,ANKFY1,IKZF1,GNB1L,CYP4F2,SLC51B,LINC02610,RGS9BP,ARHGAP30,LILRB4,HEXIM1,ZNF385C,SAMD11,PMS2CL,ZSCAN23,AGRN,FAM230G,NANOS1,PARVB,FAM120AOS,VSTM1,BLOC1S2,SPATS2L,NTNG2,PTPN1,RFX8,ZNF700,ZSCAN25,GAL3ST4,SLC25A29,HNRNPAB,GRK6,HSD17B11,NBR2,C6orf89,SSBP3.AS1,SCAMP5,CCDC167,SNORD114.7,RNU6.1272P,RNU6.446P,SNORD114.19,SNORA73,RN7SKP180,SNORD114.2,AL132709.2,SNORD114.9,SNORD114.15,RNU6.343P,RN7SKP239,SNORD113.3,AL132709.4,SNORD114.3,SNORD114.24,SNORD113.1,AGAP9,BMS1P1,DAXX,ZBTB12,LST1,HLA.J,ZNRD1ASP,TCTN1,AC118344.1,PCBP3.AS1,Y_RNA.544,MIR551A,MIR656,SNORD94,TRBV7.3,TRBV5.3,TRDV2,MIR550A3,SNORD113.2,AC093422.1,ARF1P2,CNN2P9,MARCKSL1P1,AC004884.1,GPC2,RPS2P52,BBIP1,MEG3,TUBA5P,SRSF9P1,AL731733.1,TATDN2P2,TAFA5,Z85996.1,AL136310.1,AL513534.1,AP4M1,ZNF630,RNA5SP237,AFF2.IT1,KIF28P,LINC02593,CHROMR,C5orf66,PLA2G12AP1,AL355482.1,AC138028.2,PRRT4,LINC01645,AC012354.1,ZNRF2P2,AC243962.1,MEG8,AC234644.1,SLC25A39P1,AL136114.1,AL390728.4,RD3L,DPY19L2P3,LINC01341,AL359091.2,AL139011.1,RPL35AP6,DPY19L1P1,RPL39P18,AL451074.4,AL645608.2,RAB42P1,AC116609.2,TRAF3IP2.AS1,DPY19L1P2,KIF26B.AS1,AL121830.1,DNAJC19P8,AC073094.1,AC073089.1,YEATS2.AS1,LINC01114,AC073349.2,AC074117.2,SNORD62A,AC098934.1,AC000089.1,AF064858.1,AL136090.1,EEF1GP7,AL358115.1,SIX3.AS1,ZNF853,MTX1P1,ZNRF2P1,RPS27AP8,YWHABP1,CDK6.AS1,LINC00649,RNA5SP311,RNA5SP310,RPS20P22,ZNF775.AS1,AC073517.1,CASTOR3,TRBV8.2,STIM2.AS1,AC091544.1,AC092979.1,RPL7AP10,RN7SL382P,AL645608.4,SUMO1P1,STAG3L5P,RN7SL646P,RN7SL634P,GK.AS1,AC000120.1,MCCC1.AS1,APOBEC3C,TRBV12.1,FRG1.DT,AC008659.1,CRNDE,NADK2.AS1,LINC01550,TARM1,GAPDHP61,AC139887.2,ENPP7P10,AC008840.1,AC244502.1,AC133961.1,BMS1P2,HSPD1P11,AC010260.1,RNU6.1053P,RNA5SP315,Y_RNA.677,AC080037.1,RNU7.25P,RNA5SP309,RNU6.1270P,MIR2116,AL137818.1,AC136601.1,AC025442.1,GUSBP14,ALG1L13P,ENPP7P12,RTL1,AC134775.1,AC135279.2,RAB44,MRGPRF.AS1,POLG2,CAPNS2,ATXN2.AS,AC244502.3,AC005096.1,BLID,AC008074.2,AC004381.1,AL591848.3,AC036103.1,LINC02131,AC092134.1,LINC02175,AC099489.3,AC133552.4,TMEM220.AS1,AC022211.1,AC080037.2,RHEX,AC011120.1,MIR4285,AC007922.1,SH3GL1P2,MIR4730,MIR133A1HG,GLUD1P2,MIR4304,MIR4743,SH3GL1P1,MIR4535,AC005336.2,AC008770.3,AC011471.2,AC020916.2,NDUFA3P1,ZNF224,AC135721.1,AC018766.1,AC012313.2,AC137932.3,AC092279.1,SMC5.AS1,BNIP3P26,AC010615.3,AC011479.3,CCNYL6,EGLN2,AC130352.1,AC004918.3,AP001485.1,RPL23AP92,AC007938.2,AC136601.2,AC022146.2,AC021321.1,AL512413.1,AC087623.3,AL645608.6,AC018648.1,AP000569.1,AC073957.3,AL359091.4,AC007663.4,CASTOR2,AC080038.1,RNA5SP527,AC132807.2,AL133492.1,AC093416.2,AC243965.2,AC012354.4,AC244153.1,Metazoa_SRP.87,AJ011931.1,AL121772.3,MIR6131,AC138028.6,AL161645.1,DHRS11,AC090616.6,AC020951.1,AC007998.5,AC005839.1,AC110801.1,AC008894.3,AC080038.3,AC005336.3,AC112694.2,RPL23AP61,AJ239328.1,LINC00997,AC093591.3,AC004381.3,AC004381.4,AC124798.2,AC010285.3,AL008730.1,AJ011931.2,Z83745.1,AC092979.2,AC021321.2,AL136090.2,AC007731.5,AL078587.2,AL031778.1,AC090338.1,AL031123.5,AC108519.1,AP003086.3
TCGA-AB-2805,0.29118428735377616,0.020910783440765843,0.0018639481469811083,0.16205095207050996,0.29465007273315014,0.0009507678049248177,0.3930177768258728,0.25335248721739767,0.060720949657793545,0.26343222607274674,0.41544306535788644,0.5991217609155873,0.007614133887930226,0.14376870000610614,0.3118854874228467,0.0030362340660443636,0.0025965852295865995,0.18871122245965666,0.0012157657239349495,0.004653341909458354,0.32698087464859166,0.3717819350017798,0.08876283402134272,0.05131526059577509,0.38146675228014937,0.508837199294229,0.12023001266777684,0.033757876666563866,0.3341713768120024,0.09248985371088145,0.517238327455206,0.6668753345490506,0.3022100077454461,0.1088496627036294,0.4335335073977371,0.1302263909700682,0.36322927708814223,0.3046104994020372,0.6936644972226047,0.4360839409567846,0.00020901730383419943,0.11255269708819977,0.18179751760302792,0.026860710788944808,0.7400192943913378,0.2990506767042152,0.32472720058197213,0.3313568312524428,0.23658139554440943,0.1755908437269596,0.4546433331867182,0.2715328823658697,0.466130139598749,0.7533789047944881,0.0463910247955072,0.37613041875495107,0.23016341037474874,0.21009161479823762,0.4763246123562267,0.3401929862911032,0.32694429123000557,0.5437447284823548,0.02884414926884475,0.32648541146985544,0.0035972648109851278,0.1703013396569832,0.08054372373574226,0.0016757542481004944,0.13639161429616453,0.00972059021460837,0.09245650161524938,0.31882352941176473,0.4472868000447077,0.04402266776041237,0.009421858433154916,0.4243550603665343,0.29186981618471197,0.24435846240972925,0.4621228632811284,0.744548701495248,0.259602283674004,0.1809616298911661,0.09888886994555171,0.45503440938232315,0.616212369809331,0.329190278567767,0.0,0.0,0.5221354466637487,0.2616781396294393,0.2517259927525291,0.1288079731819362,0.4615458701458804,0.5324656362764116,0.4112764761589456,0.6694909862985375,0.06878629407424044,0.425317379114646,0.13465939890381257,0.7196416475904657,0.41911508079621207,0.22572089539489615,0.34291578665556116,0.6213158897810129,0.20937755623969373,0.07352597554326662,0.12565221839511645,0.03524709302325582,0.1538616737954967,0.33623770762746885,0.0,0.016530077140359988,0.16775691329214176,0.1864661420192776,0.5629292817989919,0.0007030883808134963,0.6327658219550112,0.15045164726073978,0.2998876848849166,0.07398720104127122,0.39460651741747865,0.4550756406560046,0.29845392027468215,0.48385584952254773,0.2714503775909164,0.20546893381367054,0.038022163143902506,0.0032378248913332744,0.0,0.530336621437692,0.1632673280703255,0.35207060109414984,0.0024622455679579784,0.5991924225987275,0.4775556627834838,0.13494846456274573,0.05828257316891991,0.27466761268204776,0.8604781254127465,0.0427314795514237,0.04556354916067147,0.24439114035142318,0.06077002229463213,0.07752120949870842,0.0010261789081153858,0.0016701231486409597,0.12688400504614566,0.08170680707238985,0.039114229335672004,0.26209418643739746,0.03331957494678742,0.4834393303101691,0.0001639858544375998,0.12184211448393462,0.35823538510909936,0.21980233661681448,0.5204433612773433,0.01833156216790649,0.15938519164325612,0.49199365010078705,0.2707421778254767,0.2942675252773719,0.705481476989319,0.13002644069162017,0.38951665384842926,0.006900198947341914,0.8569765401974387,0.02740654293566239,0.6277595914626163,0.8753107030235577,0.007860867778148843,0.003179917523891412,0.004557995450071798,0.09201262442340374,0.3019408311393542,0.24840456377073172,0.03879846041442269,0.2764235514350496,0.37324596443076136,0.10195981146117589,0.0022368113349390457,0.036505280581493674,0.0019597048914986918,0.006908673681126872,0.45090841131476017,0.23360744039069237,0.025145196575248656,0.23262869091216745,0.18331356405247,0.1682526437408733,0.31653990748601035,0.41371710016029783,0.6623121752772261,0.0901402456633279,0.22339497026407124,0.18910575751600617,0.40096999708709574,0.3937031868995494,0.5781847670681906,0.5203434676251809,0.01530271881934897,0.04885899182561308,0.04336814845140959,0.03968012614743481,0.29731248634040913,0.06485163609775876,0.22797943851324637,0.29553848594022614,0.01001177456302131,0.15568068424803994,0.011413978888884093,0.8377880720252748,0.00019119877285151245,0.028095310973240875,0.11368607420406118,0.1808826550442736,0.0961697153073855,0.370150798478397,0.023480437503400994,0.5844588232751835,0.05251897216458579,0.49626960040465345,0.8614336219191292,0.3354283151442667,0.3987779835044606,0.11472440411700977,0.10969800467373719,0.41073142463917717,0.31456341037600644,0.013759944799391962,0.992621371321255,0.3776214806421959,0.008824662567701386,0.4258970358814353,0.2755900418312089,0.026712553261225826,0.0482441502577224,0.0015156495380008034,0.5274192449067903,0.03422295325515998,0.10866523176937895,0.0006719946003605679,0.22364568755984388,0.11882249606034773,0.4038523699758895,0.0001838755152009136,0.13390621684701887,0.49043077298486665,0.2696636899579613,0.29785254876946793,1.0,0.07828052232672815,0.023968891438770956,0.1726918934795379,0.0031379537442373993,0.03902760947358241,0.8262800331400164,0.35799243645856116,0.17151405510715284,0.09921944310417281,0.5707625888138153,0.40327521826022933,0.2297171758876961,0.06391099883337614,0.06513416433019173,0.0,0.8733622373624279,0.13656371582647517,0.008476542942566362,0.10461122399542999,0.5591847510772421,0.04236560985027243,0.421820087551637,0.2955441154736687,0.332795595483002,0.0431740256105241,0.0016979239021378406,0.25928940989181953,0.0020391633035866533,0.2871637168624116,0.14800204543794288,0.0026989441153747106,0.08356447307594805,0.3916431376009176,0.484999504682654,0.3991926685577134,0.32512648930961324,0.6534182490909478,0.010214211388726087,0.06370475572982598,0.03287274903975657,0.005470763866995529,0.00951139065735982,0.7459566149142632,1.0,0.45987533881055087,0.03168508039162849,0.04525055746820798,0.5210621294147977,0.007253035131277981,0.030818302524268905,0.041630261602508094,0.2744658065174155,0.3138367392427635,0.9671347738133631,0.010580874036826388,0.7555571520942597,0.16082971338307736,0.0009238055994987219,0.3588292826856669,0.04335776029334848,0.3520601404330858,0.2907529600800769,0.01971979009110728,0.05229461161038742,0.28709013798397126,0.1827020710290257,0.3331329006601932,0.21845205903978318,0.5816734394777163,0.1091688552448633,0.025234788890672658,0.3752959940109528,0.0,0.0,0.028393084838240965,0.0,0.17275313567965075,0.0,0.0,0.0,0.0,0.0,0.1267726081967568,0.019391239456366883,0.0,0.0,0.0,0.0,0.0,0.01701984759116545,0.06323856910699598,0.36810556362361657,0.14280999372916595,0.38193377092261416,0.3374509162303665,0.5023740462246199,0.3310277101746295,0.2080934034249037,0.002970817056757378,0.0,0.0,0.0,0.30815444379202706,0.10447456241912417,0.24711177098315779,0.03870579191413728,0.15207154633550393,0.0,0.4164458000799561,0.1421048872497776,0.3441071610471631,0.29996457631688866,0.19896245860256143,0.02406075764681361,0.026051006116543082,0.5696891017749626,1.637288627449652e-05,0.055922695439077366,0.112712069003358,0.006579447782764129,0.3828318627936949,0.0,0.14027099537056628,0.42102665708666276,0.49604254976967527,0.322838146043527,0.49555070807797513,0.0,0.0,0.07542851027651769,0.08228106119206405,0.5879890217239615,0.2538412209824291,0.2966139205488547,0.0,0.33553580702868024,0.004282778102145439,0.0,0.0,0.20116300007414395,0.5053545586107092,0.0009765841748973479,0.43117450152816184,0.06345931916080842,0.0,0.3489547202370543,0.0049223957229327115,0.15992290255588887,0.06001753321194955,0.0,0.16948677526712208,0.15045344000727323,0.03114907896873365,0.15578168362627198,0.3967640542072448,0.0921448163129606,0.04074042768996703,0.0,0.4245592962871374,0.018676245667700337,0.008524868924472156,0.12170041761878499,0.010784142908233913,0.0,0.1906910260418993,0.17559125390450692,0.0,0.168865251521204,0.16510265776546165,0.31121328634290607,0.03109372840148638,0.016407580455001958,0.2074869751932221,0.13317753269412386,0.14069351957121973,0.31636595289959313,0.0,0.025468875428738227,0.6808249584509163,0.005433210940033125,0.04586404586404587,0.012689279224712297,0.08427541808802728,0.01903812305733438,0.05216161303903045,0.27303526055364863,0.0880723203223918,0.6566368119150648,0.1279912503547621,0.2430783452738618,0.12591517394286442,0.535900573121257,0.0566575295158749,0.026132686084142397,0.24373304019617642,0.5301090430152272,0.08327679782903663,0.0,0.3098199857191175,0.008740960567608131,0.0,0.9552052399322805,0.6237862142640751,0.2178516804580572,0.4612255555206784,0.1535145313545254,0.06276474421635712,0.0,0.005631478739158029,0.3160452390799478,0.02858351927367854,0.0022458974625133295,0.3714208747186667,0.3678597695513606,0.19471804146053479,0.0,0.01979214053259614,0.20486295475767616,0.03215691312319712,0.042454322550027686,0.13625186074627235,0.7887680332449215,0.0,0.09966045153988205,0.11542204732284708,0.2548185426340502,0.0,0.0,0.09338502306408873,0.0,0.002991111751076669,0.1713125845737483,0.08718365687569875,0.12971833107395692,0.1947059772959595,0.0,0.28274226941828623,0.22457653603350208,0.11762152271279165,0.0024996919393736688,0.16722607768677833,0.055160934899313126,0.17022430367266453,0.03079573853993183,0.29330263011874375,0.0,0.9999999999999999,0.020908223262553642,0.09108721776424526,0.21846773512776915,0.0,0.22254707051806805,0.09050958884845928,0.042733538642029625,0.08652931935428482,0.16057551401039122,0.3372785517715858,0.006190943637119164,0.03468876770719074,0.049434791786465565,0.23402726362092244,0.048570696533801846,0.3729138632391383,0.23549465128385982,0.16736115763381795,0.01794356229732793,0.41604896437799144,0.22385107030536677,0.309278802424083,0.0,0.02339080641589421,0.35417240962398744,0.4493418513913305,0.15121965612114685,0.21926604223956225,0.3930199795081967,0.25900936316203277,0.08920022218499546,0.10811919782530648,0.08252915275000866,0.2716640726584972,0.029000142857846585,0.21273516642547033,0.16200707454473995,0.10714629894080235,0.5433933247433392,0.20673082103947324,0.19130276177592678,0.2440165814033109,0.0,0.22359329650781762,0.0584461578936717,0.0,0.11798724988575836,0.2584251043251631,0.08454195943258652,0.13906327149608522,0.0610649653159956,0.0,0.09840699851014248,0.17343684856952912,0.12335677725816549,0.3132577858784373,0.168267326202636,0.061649880593915476,0.1634318693054009,0.02134796280355927,0.0009412627590000612,0.14646913279792326,0.005622549382259376,0.0,0.19525785417901603,0.238550382477288,0.0026732109207239585,0.39255596643585206,0.17830471692091657,0.0693085614520539,0.0,0.011824478264831857,0.2588669591463483,0.2514251579646633,0.10400695083307777,0.34614099237241486,0.2612438740969029,0.029277833621973816,0.0,0.04110215503260652,0.10480717784088572,0.1332500573584521,0.003476277497629811,0.0,0.0,0.021677235526181067,0.013548867778106505,0.05312364651940798,0.49331947911137203,0.384116082416928,0.0015530034319458557,0.26726269127488167,0.03225806451612903,0.22493224932249323,0.07147416060652947,0.06303205001918231,0.07703605786884042,0.3257064648579019,0.014703037337976397,0.02169689767743055,0.20717122057294127,0.25078744742801684
