patient_id,FUCA2,PON1,DBF4,FMO3,ANLN,UBR7,TACC3,ZFP64,ALAS1,SARS1,EIPR1,FAM136A,HOXC8,SPDL1,SLC66A1,RFC2,RAD51,MRTO4,TRAPPC3,ENTPD2,GDI2,SEC61A1,YIPF1,NDC1,SNRNP40,GNAI3,MCM10,ME1,YBX1,ELOVL1,MSANTD3,DNTTIP2,PDK3,HEATR6,PRR11,VPS35,ATP1B3,JMJD6,EIF2B3,TCOF1,CDC42,TRIP13,FAM50A,HMMR,ENO1,ACTR6,RAB7A,MCM6,NRDC,DDX1,NDC80,XPO1,TXLNA,AGBL5,HADHA,CAD,BCORL1,SLC25A24,ORC1,POMGNT1,MAST2,SEPHS1,RBM22,MTMR2,SRRT,METTL2A,TPX2,PDRG1,FKBP1A,MAPKAPK5,TRMT6,BRAP,BIRC5,ANKRD24,NUDC,KIF4A,CDV3,CLSPN,MSH2,WAC,PCSK5,HNRNPM,PES1,CCDC134,TOMM22,THOC5,GINS1,TPD52L2,PRELID3B,MRGBP,CDC25B,FAM83D,PIGU,CSTF2,POLA1,SMS,CENPI,GLA,MAPK3,USB1,NDRG1,ZC2HC1A,DHDH,SNAPC2,TTC26,GARS1,CHCHD2,EIF3B,EZH2,ECM2,LARP4B,GTPBP4,CUL2,UBE2S,GIT1,RAD51C,FTSJ3,PSMD11,EFTUD2,SLC9A3R1,NEIL3,NCAPG,CCDC34,ZPR1,EHD1,PRPF19,CHORDC1,SOX6,GTF2H1,CORO1C,VPS29,EIF2B1,CPSF6,CDCA3,TPI1,FBXO5,TTK,KIF20A,IK,DROSHA,LMNB1,TARS1,RAD1,BRIX1,GNPDA1,NUP155,RARS1,PFKFB4,ECT2,NCBP2,SLC41A3,COMMD2,ABCC5,SSR3,NCL,GPD2,CENPA,GTF3C2,EIF2B4,NRBP1,PSMD14,PPM1G,CCDC88A,WDR75,FANCL,CCT4,TXNDC9,STK25,TAF1B,NOL10,PNO1,FARSB,LRRC42,MRPL37,WDR77,HDAC1,RNF19B,SCAMP3,SFPQ,MAD2L2,NCF2,CFHR3,PLEKHM2,ZBTB17,ADPRS,RRAGC,RPF1,P3H1,EBNA1BP2,CDC20,IPO13,ATP6V0B,B4GALT2,PRDX1,NSUN4,STMN1,MTARC2,RAB32,LDAH,ITGB1BP1,CPSF3,PHF19,ACYP1,PDZD11,MASTL,ETF1,RNF2,KIF18A,DEPDC7,ZCCHC17,GTDC1,CBX3,CLTA,ZWINT,VPS26A,RBM19,NME2P1,ADGRE5,HJURP,POF1B,GOT2,UPF3B,MRPS7,NUP85,THOC2,SNRPB,BFSP1,SNRPB2,PSMB2,UROD,HECTD3,DNAJC8,DLGAP5,AUNIP,EMC1,TUBA4A,PPAT,HAT1,MAP7D3,SGO1,COLGALT1,DKC1,CAP1,PPT1,TUBG1,UBE2D2,LRRC41,ARFIP2,RRP8,ILKAP,RAN,TRIM47,POLR3F,DPH2,TOE1,NASP,FAM104A,RTN3,MED10,MED6,EIF2S1,CCNB1,PSRC1,AP4B1,PLEKHA8P1,YWHAQ,MYCN,LDHA,RBM17,RTL8C,RBMX2,YARS1,CDCA8,GNL2,BTF3L4,PRPF38A,CARS2,CCNJL,RNFT2,CDK4,SMYD5,CYP27A1,ARMC9,RAC1,MTHFS,STAM,YME1L1,DNAJC1,ST6GALNAC4,ANP32B,KIF23,CENPO,CYP2C9,ATIC,OLA1,BBS7,CENPE,ZCRB1,GAS2L3,GLTP,NABP2,CSAD,DENR,SORD,CLTC,C18orf21,NPC1,EIF4A3,NARF,FOXK2,CEP131,TXNL4A,PGD,C1orf216,SERBP1,BCL10,KIF2C,IGSF3,UCK2,ISG20L2,HDGF,SF3B4,MRPL9,TPM3,ILF2,RIT1,PDIA6,HNRNPLL,CHAC2,PHOSPHO2,METTL21A,CNOT9,DYNC1LI1,ATG3,EIF2B5,ZMYM4,CDCA5,CCT6A,ALAD,B3GAT3,CHEK1,YTHDF1,PLCB3,SPC25,SUV39H2,PLOD2,CWC27,DAB2,FRMD1,TMEM251,CC2D1B,ADAMTS5,RBM45,TMEM237,VBP1,MED19,C12orf43,WASF2,CUL4B,EIF5B,B4GALT5,B4GALT3,MED8,TMEM69,IQCC,TMEM234,UBE2J2,G6PD,BRSK1,RUSC1,GPATCH4,DVL3,SRSF2,TEDC2,CCNF,SLC1A7,PARS2,TM2D1,USP1,TYW3,SNX7,KIAA1841,VPS72,ARPC2,CCT3,RNF25,CIP2A,SGO2,GMPS,PRRT3,SMIM12,YEATS2,POLR2H,RPN1,RFC4,PRKCD,SAP30,GRPEL2,PTTG1,MELK,SKA3,DDIAS,TAF3,BMS1,FUNDC2,CCT2,AKIP1,TMEM41B,MAPK7,PLK1,YWHAB,RHEBL1,YIF1B,SRP68,RAB3IL1,SPINDOC,SAC3D1,PBK,BMI1,DTYMK,STIP1,USP39,E2F6,TBC1D10B,CKAP2L,BUB1,GPS1,FAM161A,UBB,PA2G4,CDCA4,USP32,SHCBP1,CANT1,FGA,PAH,RHNO1,RRM2,PPIH,ZNF131,POP7,GNB2,FIBP,CFL1,UQCRH,PSMD1,AGFG1,AKIRIN1,GLMN,PTDSS2,PSMD2,ZNF408,CKAP5,EIF1AD,SFN,ZBTB8OS,KCMF1,DEAF1,TALDO1,MAN1B1,TBL1XR1,AGTRAP,GRB2,DMAP1,MSC,CYBC1,TRNAU1AP,CCDC43,ATP5F1EP2,PJA1,MACIR,LSM10,TSEN54,KPNA2,CNOT10,DDX41,SF3A3,UTP11,ALYREF,PTP4A2,IRAK1,CMSS1,TSSC4,CDCA2,FAF1,CCDC137,PSMD13,UBE2L3,WDR53,POLR3C,KIF18B,PPP1CC,PRELID2,MAPT,ERCC6L,TMEM17,PTMA,HSPA14,ZFP69B,JPT1,FAM217B,PPIA,NIF3L1,HDAC2,TRAPPC4,AMZ2,LAGE3,MAFG,DYNC1H1,ATG7,S100A10,ATAD3A,MPZL1,ZNF248,ZNF544,SLC29A3,TXNRD1,YTHDF2,COPS8,GPATCH3,FOXJ3,KTI12,RTL8A,ZDHHC18,OXLD1,NAP1L4,METTL6,RPL15P3,BTF3L4P2,NRAS,RPS7P11,PPP1CB,SLC35F6,YBX1P10,ALG3,CEBPZOS,RPL21P16,AC241585.1,AC010789.1,TIMM8BP2,RPSAP58,TPI1P1,AC018641.1,FTH1P20,FTH1P16,ATP5MC1P4,AKR1B15,RPS10P9,RANBP1P1,AC006001.3,HSPB1P2,LINC01508,PTMAP4,PIK3CD.AS2,LINC01063,RPS15P4,UBE2SP1,MSC.AS1,KIFC1,AL603839.3,RPL37P2,RPL13P5,AP5Z1,BX679664.3,DSTNP2,RAC1P2,ZFPM2.AS1,PPIAP11,Y_RNA.674,GASAL1,MEX3A,BRK1,FUNDC2P1,AC131009.1,ZNF271P,Metazoa_SRP.11,LINC02313,HMGB1P6,AC124798.1,AL031985.3,RPS7P1,TMEM220.AS1,SNRPGP2,TIMM23,MAFG.DT,RN7SL138P,EIF1P5,AC125437.1,LINC01224,AC098614.2,TAF9,AC068473.5,AC023157.2,NDUFAF2P1,AL158801.4,LINC01232,GSEC,MIR1244.2,AC069544.2,AL357079.3
TCGA-2Y-A9GS,0.4531028428658248,0.5115273151826498,0.2881434572700483,0.16326841365310638,0.19479825233400966,0.36170826037763437,0.13778888041150847,0.573057684756816,0.04604890256012578,0.3923612400972308,0.1988589912202751,0.2667903014931571,0.0,0.3319520663008175,0.27958120235453054,0.20885227892917613,0.46989903289115886,0.32935766004229516,0.37929873115587087,0.04869819571954009,0.3160453682627824,0.27743184560411016,0.7997642041572521,0.34505130866406397,0.39862911724044586,0.3404254462758357,0.32331960795685205,0.9999999999999999,0.29410853908574647,0.24779185571571144,0.1695174196176787,0.2814763954542654,0.10207236365392976,0.3354222065195158,0.1868519811820324,0.18589090700433836,0.1427308456257597,0.2691421155596878,0.33066067147335976,0.4002664890073284,0.4993323544366355,0.16582579473365566,0.245647901528277,0.4474725759329695,0.2913062202950095,0.3146016576744569,0.3541345428573336,0.37561817683964904,0.5834995170922148,0.43765509914452666,0.4168999939962559,0.6216236264027382,0.554365056764248,0.28984749401726223,0.6374234393777328,0.36007686654707616,0.05032228003416945,0.3409191377999398,0.3237840366226776,0.426028720077778,0.21537150519443088,0.3916902397329968,0.5222048828180083,0.33613611145358163,0.3047208567378419,0.20763919932449215,0.2969717225144584,0.23802884086155648,0.22733092123573612,0.3560547967917763,0.3477314054434538,0.3517760431233949,0.11577214793395887,0.2099308887617203,0.3242911678909902,0.278373438417037,0.5948982151391625,0.2749493514352619,0.27872855701311805,0.4150369546732945,0.014037309995393828,0.3729935801845985,0.31539928233980474,0.4580528152565195,0.13079914928775804,0.34875133268846503,0.2871423627778212,0.15480230292014896,0.37751093156948484,0.2414534718163152,0.2580645161290322,0.6514682596804378,0.28928041242301317,0.3573738316253479,0.30494205862304025,0.23346052171625237,0.20752610391244186,0.17119428588329239,0.2830042529558774,0.4460574930765568,0.02609652012462429,0.2601275086204758,0.026478838506827775,0.19075396964844205,0.4387017972430641,0.3446780176923809,0.44498714108159526,0.17797234860853395,0.2829882212547789,0.20982826401820817,0.22392074571754145,0.34491125245895743,0.3273900356062432,0.06420978620743244,0.20285936151174844,0.25653363524860834,0.2606836380334644,0.3548935708276417,0.3374070085979204,0.21917044248892215,0.5499157764557879,0.1978378624166605,0.17755333811868343,0.34329112910089465,0.29786206896551726,0.2708486461822346,0.40096146946975675,0.1960903474121341,0.3205349831680466,0.1978480785022349,0.45991857062102426,0.346529817433721,0.35505296610169484,0.1302155732716193,0.14661053551654843,0.2184724875611446,0.43865851913919596,0.28198607670028264,0.47226501391227516,0.24622160077660912,0.4084039759841297,0.32393533343002817,0.22247559066518263,0.22703826696874707,0.13882544650362766,0.33571039286143156,0.5059142152797241,0.1043381278363203,0.3233077815485032,0.2078657172968666,0.6083160774087991,0.24851716718121436,0.4744273940963413,0.39580987530756073,0.42247420074288805,0.29809102433446844,0.15132650929601002,0.31993564034684463,0.369132497548305,0.3048869199004567,0.20466850018847116,0.31786466986421197,0.44506807126615433,0.31224126615508885,0.4741390238749209,0.43512030507140503,0.4263925729442972,0.3027920942309542,0.3430369787568844,0.29068791470538197,0.29712169482327166,0.643798702027801,0.3769902254309767,0.4637561779242174,0.3016226535157493,0.34059963761922674,0.5440809926493915,0.16717741206860032,0.43014747065573117,0.38038988560242804,0.22684382434775593,0.05819356325034745,0.38643920074889443,0.3835295590062667,0.2988822602476016,0.2538651400363375,0.3476665551963735,0.2104431758758933,0.48188574991456146,0.21291527467538932,0.4399918919375454,0.20224803946959338,0.4064334612699187,0.4077435368932774,0.30215194490334485,0.22845465674278762,0.3453570394177497,0.42360561898692384,0.3388124128128866,0.3226167681641287,0.26180868739615476,0.18683918779157582,0.1801704251212278,0.18280541068217596,0.2771526045114314,0.44402379910038847,0.2693368800381032,0.2073309064049805,0.30652808042272056,0.3427974643577102,0.5691791003688819,0.3019620670609748,0.11979236942188642,0.21852333456100662,0.15191719888869165,0.5087619209809265,0.02248430621903995,0.08665677770464748,0.29590650968010695,0.00525641258153636,0.13669535262143018,0.18334042986467225,0.2715075080065534,0.397125013929196,0.2665134405915859,0.2130286680595016,0.04231021658280464,0.2683759922782891,0.4720503587540591,0.3219408683447648,0.27528101411224154,0.3199158983757767,0.1619064054994679,0.40050665760449816,0.6196186982232846,0.5212216123396343,0.24760006693949582,0.5062393092775107,0.40332007182339896,0.3643235413932015,0.31836400545282123,0.36141419417657905,0.4118543898678773,0.23538207876091166,0.18819904516785024,0.3634682926192372,0.503309549184441,0.2887956391906885,0.2831046910422601,0.3575756999210418,0.2711671271912382,0.2593673787963673,0.4133560418132227,0.33499497163006087,0.4225857339509461,0.27481441578112054,0.3480449419110932,0.3980955328372998,0.24460714884735088,0.4459985674285343,0.4292119057592809,0.25934440651208157,0.11476511253735039,0.6812969786293295,0.5516869308910995,0.3462237958248235,0.013430817831717493,0.3150605162841415,0.262217578606139,0.13569084682382165,0.30873377344287334,0.4048659719055132,0.2946769173472374,0.2917969182717898,0.30840026900204776,0.2701336987798044,0.13379762293397174,0.01542630169042707,0.18852682218389757,0.22045164763550848,0.3895192391758386,0.4403286630004011,0.15705827360548458,0.12230907413409867,0.10295291300877892,0.2180187079481429,0.4926424724330012,0.17113245350204775,0.10345538420395795,0.16751477723072228,0.20753929932629725,0.2125131180937095,0.00785747738306663,0.5378192829976528,0.40986488041213387,0.33142889150282867,0.31904261529480443,0.3744967343652143,0.14262623879188294,0.2911188661776227,0.28604887173546467,0.13982151681637162,0.41349748242108586,0.13794424202961694,0.33282829446244255,0.3395069848201836,0.22447983981068537,0.2915271793794004,0.11319219848047976,0.19175711813748625,0.311183857977366,0.1817331185835278,0.436059594158136,0.19975408658068566,0.4015019916039767,0.21442306855656199,0.21418820019140908,0.18453745069817,0.13659068600719818,0.17529371476739897,0.43296821884882175,0.30829726050112144,0.1288474095702024,0.33107989828447176,0.37699187128739803,0.24831982823276816,0.535089327769711,0.4715919230188472,0.5643438772314437,0.5842120970951054,0.4480786897709633,0.46313163799918483,0.39274084068327386,0.2509379220649292,0.3438709971302329,0.3598687525493678,0.24045991108385714,0.48999629192363925,0.20102145323629417,0.3872011463334412,0.4334608553081022,0.4704503208011034,0.3093889439762023,0.2630218229617678,0.29875532426206136,0.19141855130532193,0.3518262640219625,0.08173827696282872,0.0017847183491355272,0.173830835414932,0.41267521175324196,0.054523051648013146,0.6638913102287415,0.12823179156992062,0.2505495778009791,0.3464260368373228,0.2692589089741073,0.7011124263408626,0.257195663982563,0.3719225928256766,0.152346986177325,0.23499942255691791,0.5975107650947296,0.2698413569541706,0.33462135183396274,0.24525936934839832,0.3612670748940178,0.11827072795747266,0.24382702218238853,0.166724803839575,0.27023108493932907,0.3329262481578607,0.3542496728758986,0.41753453497502085,0.4325643891017454,0.0008423018559589121,0.4407346377205753,0.4067819217154876,0.24929598376077322,0.5223378944850766,0.4972271943932084,0.36799936538156436,0.0944242839749879,0.3391917265802096,0.23906125508573262,0.3760844220416281,0.18754603660264035,0.25913074486031296,0.4469802428290521,0.18675050682060268,0.4399418043170159,0.39187128366561735,0.14596911847521926,0.530198971978113,0.41738402203856745,0.4199232535310677,0.20846859642003693,0.40523825721265344,0.22391641884377742,0.30518562399056653,0.23324405365317516,0.32707387012459715,0.21441180179044256,0.19415874634523306,0.06565272496831433,0.29527031009607574,0.15444385810612724,0.2555179841859336,0.22748407643312102,0.31016180380720776,0.31452481606438754,0.22823373113131915,0.2608439361665774,0.3365176415322847,0.07585151755430815,0.12017608508135014,0.1779851327693196,0.15674944543634695,0.2920047581479195,0.27695089720406174,0.3388738142327804,0.3194777702744771,0.28747654904782716,0.2912071088854264,0.508715819086053,0.40347215634190303,0.2106929698928129,0.32436528988253127,0.42916724687216495,0.14764132226493198,0.13685611495830474,0.2862683337871551,0.17094913476664916,0.31418788666440284,0.07605478474468098,0.15383375352682285,0.24738444096661694,0.26964049043692356,0.2875319717998987,0.2715267748830224,0.05803272080915133,0.1796399820461121,0.46650169648953166,0.18995642148389547,0.20491544502314912,0.6666918008991772,0.43248637445305904,0.37432448925285156,0.3913376283727754,0.09426758867927845,0.3732045013806878,0.16036630256772388,0.38588905914378313,0.49788669396866564,0.17551209976302004,0.2865118384488677,0.34344940667604307,0.1754311940825447,0.36454848769569476,0.22573317246214164,0.45975969375606723,0.1635051485082707,0.3598550943672744,0.45807011498653594,0.14650629070598922,0.10527247932274233,0.2785797945320082,0.19412449508757695,0.0018732420005519897,0.35600323718133997,0.26178170820412694,0.17529094311841414,0.30531954653045973,0.31658116461968144,0.4392250178964393,0.4350953766569673,0.4797713243428108,0.22482452025305913,0.17545543122028995,0.2785292046530191,0.3634162702873614,0.30159026716928045,0.1683740558981458,0.22216067909265388,0.44326533101576554,0.21679427218171476,0.25412076748125223,0.22960826388929273,0.4230664332280514,0.17485978225008245,0.23570185302136443,0.33488258676357824,0.1294796716074981,0.20911598316925367,0.3156650991327362,0.20544587078577642,0.29731838758086404,0.22599107405912072,0.4762836748791159,0.06870526687697451,0.2946483379527149,0.37802914981758784,0.3331472963456842,0.2008504985119532,0.2140413665121923,0.31875134646042486,0.13613390296869332,0.5161196612502921,0.4358804687088255,0.6088715503539952,0.14649790729795742,0.3311743144143651,0.17729123960186266,0.273197165485619,0.4696103001664403,0.2152710123106899,0.3423905534646162,0.7066364648253938,0.31478072089137676,0.589925474935742,0.39229274557387445,0.2478848442365062,0.21371307031779327,0.2584271977456062,0.13862537927395274,0.26077404213473904,0.3140243222135446,0.06343511535172,0.4659659181398312,0.4447926641710919,0.0306768348181041,0.2923449295909242,0.29162002286037497,0.38843092919329847,0.35899865087693006,0.25197871943251826,0.010466928667056657,0.17220985931429866,0.03776197369249166,0.08158048022781697,0.35399288914268623,0.0490688775510204,0.37123433405122086,0.12419331675836752,0.15049880744039046,0.16376777635586956,0.6562521465565799,0.033244296852440076,0.07295087694780238,0.5127710067977957,0.0,0.2607257314173473,0.1915311493440176,0.018082693011342847,0.010648205092161446,0.006703694586225149,0.030755226112682468,0.36105619498984426,0.30770794921531397,0.04972025422788581,0.01687211624543764,0.21213837368445893,0.29001347326191895,0.06648030971122469,0.25259271233016567,0.09192276161566924,0.10531182099764226,0.062404227212681636,0.06308505139838051,0.15360959651035985,0.07114194611830194,0.31187600727162057,0.06903242658308145,0.22794900572678353,0.32714426287686926,0.0736005344021376,0.05051063867154913,0.17358509994722687,0.007487954160698007,0.32207983193277306,0.0331205730805445,0.3429187877153357,0.17750240753525554,0.17981839251007056,0.04482643256131079,0.09040274686559818,0.0,0.31107281344248167,0.18996437597052646,0.31748075577326806,0.26890947177144586,0.2116069712782155,0.25563056335503914,0.07936822889797213,0.2650563293399565,0.2528003917487911,0.28059965672602444,0.06041614328733497,0.3062229079421056,0.20204894706886736
