patient_id,priv_mrna_0,priv_mrna_1,priv_mrna_2,priv_mrna_3,priv_mrna_4,priv_mrna_5,priv_mrna_6,priv_mrna_7,priv_mrna_8,priv_mrna_9,priv_mrna_10,priv_mrna_11,priv_mrna_12,priv_mrna_13,priv_mrna_14,priv_mrna_15,priv_mrna_16,priv_mrna_17,priv_mrna_18,priv_mrna_19,priv_mrna_20,priv_mrna_21,priv_mrna_22,priv_mrna_23,priv_mrna_24,priv_mrna_25,priv_mrna_26,priv_mrna_27,priv_mrna_28,priv_mrna_29,priv_mrna_30,priv_mrna_31,priv_mrna_32,priv_mrna_33,priv_mrna_34,priv_mrna_35,priv_mrna_36,priv_mrna_37,priv_mrna_38,priv_mrna_39,priv_mrna_40,priv_mrna_41,priv_mrna_42,priv_mrna_43,priv_mrna_44,priv_mrna_45,priv_mrna_46,priv_mrna_47,priv_mrna_48,priv_mrna_49,priv_mrna_50,priv_mrna_51,priv_mrna_52,priv_mrna_53,priv_mrna_54,priv_mrna_55,priv_mrna_56,priv_mrna_57,priv_mrna_58,priv_mrna_59,priv_mrna_60,priv_mrna_61,priv_mrna_62,priv_mrna_63
TCGA-AB-2818,-0.009174583,-0.019485334,-0.10266327,0.2834799,0.34668022,-0.018846469,0.4946893,0.33575195,0.0255511,-0.025527716,-0.005165424,-0.099089116,0.39521217,1.2535791,0.12571087,-0.02073856,-0.055725764,0.18859899,1.0341613,0.4087948,-0.0026995954,0.28887713,2.1842542,-0.09343283,0.34429383,0.5009042,0.04957448,0.10198491,-0.06379874,-0.0026292806,0.06902114,0.5714109,-0.025598938,1.9558249,0.15454997,0.13100389,-0.08908549,-0.05570966,0.059194133,-0.011806355,0.116999805,0.63485014,2.487634,-0.027637873,-0.052823473,0.14552024,-0.010775692,1.0053853,1.146051,-0.038568906,-0.08150846,-0.17802276,-0.16797368,0.3994831,-0.0011644181,-0.052866984,0.20935188,-0.049554616,0.68447465,1.3665714,-0.011007621,1.54657,1.5261806,-0.010541022
TCGA-AB-2819,-0.0045455163,-0.023133809,-0.10636812,0.5843871,0.307975,-0.00036351438,-0.006605929,0.03187677,0.19846217,-0.031350892,0.13808165,-0.12383639,0.39637893,0.71123093,0.24595077,-0.036001988,-0.039457165,-0.010557567,0.9885415,0.1113312,-0.012228566,0.046024863,2.2346408,-0.08507634,0.13734691,0.1899696,0.37176386,0.24196342,-0.05738296,-0.011681023,0.14202403,0.21649882,-0.031020353,2.1699665,0.3560178,0.17637047,-0.06982482,-0.07125248,0.37262988,-0.024770701,0.3819484,0.88426155,2.2835598,-0.009313398,-0.044109263,0.3982882,-0.0130517995,0.9403241,1.013192,-0.040138658,-0.083707035,-0.16855238,-0.15567075,0.18028443,0.07760124,-0.07102604,0.55147964,-0.02510031,-0.012430652,1.0748302,-0.005609085,1.1175514,1.1869446,-0.009401165
TCGA-AB-2821,-0.008719583,-0.019250823,-0.13714667,0.14900538,0.23903067,0.003043197,0.023977919,0.39001477,0.10110877,-0.018948698,-0.007896593,-0.08060032,0.36221704,0.9310658,0.017681532,-0.01499126,-0.055541404,0.22163221,0.7555361,0.05629071,0.0600196,0.11489453,2.150282,-0.09964036,0.20628145,0.039119527,0.13094245,-0.017168142,-0.047636013,-0.0006438695,0.23277874,0.65863293,-0.0436368,2.0958505,0.12599829,0.24898563,-0.0925888,-0.052864123,0.09473616,0.012548938,0.24097854,0.26324174,2.501836,-0.00567406,-0.06027648,0.6393559,-0.014895263,1.0786287,1.2012362,-0.03923885,-0.07121139,-0.15805586,-0.18737793,0.48735955,0.08794661,-0.065319866,0.3607558,-0.050435156,0.710868,1.1744374,-0.008789717,1.4668531,1.5229609,-0.011698238
TCGA-AB-2822,-0.018802451,-0.0073738545,-0.14062431,0.38420275,0.3720445,0.0013790261,-0.0060594208,0.10978282,-0.00986157,-0.03379805,-0.013001531,-0.11858063,0.32382303,0.74721336,0.16536364,-0.02680868,-0.07520494,0.3445653,0.76736975,0.4742433,0.022151012,0.12834129,2.3957644,-0.106219366,0.17598332,0.24366875,0.102690406,-0.026367364,-0.0757822,-0.020025615,0.23000444,0.57371724,-0.04619329,2.3475003,0.26703122,0.1839669,-0.09853598,-0.06258748,0.20620294,0.05176258,0.28991705,0.34755537,2.6348133,-0.01821061,-0.03976861,1.0839208,-0.0040213726,1.1702205,1.1811485,-0.03884386,-0.08261108,-0.19066605,-0.19486639,0.5022608,0.10262826,-0.06940495,0.85792935,-0.059301805,0.7551589,1.3075078,-0.01385019,1.3995517,1.5182484,-0.015743643
TCGA-AB-2825,-0.003783023,-0.008236743,-0.10509082,0.070387095,0.3688841,-0.0049702576,0.47563383,0.3965465,0.0061021363,-0.000643951,-0.004969948,-0.04652106,0.3797841,1.5117106,-0.0066862367,-0.011706882,-0.027355118,0.18800208,1.108743,0.014267305,-0.0011810184,0.32708058,1.9190856,-0.08605542,0.601464,0.7799679,-0.020134727,0.2082899,-0.04148313,0.123862304,0.36931476,0.78979087,-0.030940821,1.8189641,0.20894566,0.0950669,-0.087457,-0.05060897,0.040035553,-0.021895349,-0.006685424,0.46040463,2.1877375,-0.008459099,-0.06790803,0.022245564,-0.019334331,0.96161157,1.0620801,-0.020192437,-0.07187002,-0.1387956,-0.14687437,0.36218703,-0.0013900243,-0.030075643,-0.02294636,-0.02866902,0.38305232,1.0586702,-0.012201378,1.6950963,1.384343,-0.007677606
TCGA-AB-2826,-0.004052024,-0.026079966,-0.09068285,-0.00040631238,0.31064498,-0.004271799,0.5396423,0.12453731,0.13870871,-0.014360057,-0.00074030925,-0.07983221,0.28703466,1.1976509,0.09370398,-0.02006872,-0.049399536,0.15275359,0.8797065,0.20021233,-0.015408757,0.20040303,1.9515623,-0.076749735,0.4691931,0.6408965,-0.0001982132,0.21352226,-0.044539142,-0.0055331164,0.12249836,0.47777814,-0.013488406,1.6390517,0.12925705,0.102717444,-0.07806318,-0.05213654,-0.0058795824,-0.00830765,0.14929117,0.7657606,2.0160658,-0.026027335,-0.048114058,0.042621806,-0.0007954507,0.8756654,1.0386648,-0.029354805,-0.07741036,-0.15155882,-0.15064277,0.29999137,0.045396008,-0.04780677,0.19580536,-0.028753906,0.21391493,1.0701561,-0.0046480154,1.4813322,1.2498409,-0.016231759
TCGA-AB-2828,-0.013999387,-0.01457981,-0.09527766,0.23173484,0.29075342,-0.0044464017,0.56226265,0.26134825,0.020665366,-0.007762175,0.12286763,-0.08656589,0.31981912,1.0399814,0.12990132,-0.022998748,-0.041923724,0.0941397,0.8753878,0.029936595,-0.0069634365,0.25347126,1.904607,-0.07697328,0.42553324,0.30485335,-0.0018463411,0.17997724,-0.056998532,-0.0021863081,0.20790365,0.37392953,-0.015507348,1.7052972,0.3862112,0.18488382,-0.07917837,-0.048809834,0.14388368,-0.022412812,0.3761149,0.7775029,2.192909,0.0054384843,-0.049845405,0.32391483,-0.013911948,1.1343318,0.9697456,-0.019909248,-0.07520465,-0.12899701,-0.14406084,0.30518076,-0.0016656186,-0.051975798,0.2546273,-0.02637927,0.5771429,0.95391417,-0.012471537,1.355063,1.2191278,-0.008763245
TCGA-AB-2830,-0.0155325625,-0.016891941,-0.14629403,0.1310269,0.35097355,-0.010148558,0.029457865,0.20983323,0.026938625,-0.019211702,-0.016042199,-0.08449207,0.41960588,1.1766436,0.004919476,-0.018547403,-0.044929143,0.26341283,1.0328877,0.11511672,0.078897506,-0.003217008,2.1158707,-0.083220296,0.17854458,0.57326204,0.05206442,0.09886936,-0.04595917,0.10512144,0.2866317,0.6447088,-0.035896324,2.1366653,0.10402956,0.11264305,-0.108153515,-0.04684442,0.11708635,0.02386534,0.11534579,0.25235957,2.5523212,-0.008978101,-0.054526687,0.24897243,-0.011433886,1.0533369,1.1333747,-0.043384682,-0.08258708,-0.17253847,-0.17045024,0.44026017,-0.009772624,-0.0734083,0.24056429,-0.03344957,0.35497785,1.187475,-0.005501426,1.6917531,1.4452301,-0.016392993
TCGA-AB-2834,-0.00043179095,-0.0147289205,-0.11278327,0.06153399,0.37326252,-0.013496855,0.21456228,0.20466338,0.25346044,-0.029015375,-0.000969965,-0.08777807,0.23423445,1.116818,0.06744932,-0.031827275,-0.04780916,0.14523321,0.8698052,0.36723372,-3.3038647e-05,0.25245833,2.0557246,-0.07925233,0.45512676,0.42502248,0.13757186,0.09272988,-0.05490091,-0.0023501834,0.07632524,0.595145,-0.026602982,1.9816568,0.25188246,0.1712363,-0.09462125,-0.08017974,0.05895903,-0.008163073,0.038923547,0.7559871,2.3399358,-0.009484024,-0.055358607,0.17656721,-0.017006392,1.0030131,1.008205,-0.026667451,-0.07562225,-0.15754578,-0.17572077,0.33598214,0.030776292,-0.051174175,0.18862471,-0.027959017,0.542495,1.0349112,-0.011050475,1.6093347,1.4695117,-0.012904435
TCGA-AB-2835,-0.0029303078,-0.02221451,-0.09858927,0.04186047,0.42044705,0.0015483331,0.31401375,0.1717257,-0.0026550961,-0.01566493,0.0446579,-0.04846721,0.42623347,1.6809609,0.023268767,-0.015534979,-0.020969078,0.08942948,1.057504,0.0130541865,0.024694014,0.11533772,1.7953764,-0.07363744,0.6581144,0.9010657,-0.013311214,0.1727659,-0.03846135,0.24215475,0.4679901,0.6113691,-0.022489792,1.7309681,0.024805078,-0.0034078744,-0.083217256,-0.054364968,-0.010401211,-0.014192293,-0.012486759,0.55300283,2.0109792,-0.0146469595,-0.06542963,-0.013993213,-0.014420196,0.786366,1.0621116,-0.030228967,-0.056979723,-0.13593493,-0.12630814,0.42094308,0.019426376,-0.036238547,-0.006599042,-0.028512422,0.29149666,1.024957,-0.012090712,1.6024013,1.2076195,-0.0077737123
