patient_id,GCLC,RBM5,SARM1,FKBP4,RBM6,CAMKK1,KMT2E,MYLIP,TRAF3IP3,NISCH,PRSS3,BTK,AKAP8L,ANLN,MBTPS2,CALCOCO1,PLEKHB1,FHL1,BIRC3,DERA,STRAP,ABCC2,DEPDC1,ARNTL2,FAM13B,SPDL1,PSMA4,AP2S1,DTNBP1,VPS13D,RAD51,FNIP2,LAMA3,OPN3,PKP2,LAMC2,STYK1,ZNF275,SUGP2,ANKRD44,NGEF,ASPM,MSANTD3,TNFRSF1A,PKM,DNTTIP2,PRR11,ADGRF5,MAPK6,HMMR,PPP2R2C,SCARF1,GTSE1,SEMA3C,FSCN1,ACTB,SEC31B,ANKRD13A,ITGA8,UBE2K,TNRC6C,XRCC5,TNS1,NDC80,MAGI3,ZNF506,BZW1,DOP1A,EIF3I,WDR47,B4GALT1,PGS1,CASS4,PIR,TPX2,C3orf18,PPP1R13B,C20orf194,KIF4A,NLRP1,CAPN3,DPYSL2,CDC45,CDC6,FMO2,SORBS1,MAST3,CIRBP,BCL2L13,CENPM,CBX7,ST13,GNPNAT1,PLEK2,NFATC2,SLCO4A1,RASSF2,RBBP7,SMS,CD40LG,NDFIP2,KLF5,GGA2,RBL2,HERC1,RHOV,OIP5,GPI,PLIN3,ICAM5,CARD8,ZNF175,ZNF14,PIK3CG,LSM5,AKNA,DOCK8,ERLIN1,DKK1,SEPTIN4,P2RX1,CAMTA2,DDX5,PSMD11,EZH1,NEIL3,NCAPG,HTATIP2,ARHGEF17,PTGES3,KRT18,FOXM1,GAPDH,TPI1,HCFC2,NEDD9,FBXO9,BMP5,BAG2,KHDRBS2,TRIM38,TFEB,CUL9,SLC29A1,KIF20A,CLK4,POLR3G,FGF12,USP4,ECT2,EFCC1,CISH,VIPR1,DNAJC27,CCT4,EHBP1,KYNU,CACYBP,CAPZA1,PRDM2,SLAMF1,SLC2A1,CDC20,RSRP1,MAN1C1,NEK2,CENPF,MESD,KIF14,RNF146,SMNDC1,INSL4,EPC1,ENOX1,TMPO,FAM117A,PLBD1,KIF18A,CCR2,CISD1,IKZF4,ACSL3,LYPD3,BTN2A2,MOCS1,MT2A,VASP,TBC1D20,PSMB2,DLGAP5,FGD3,AUNIP,MACF1,PAICS,FLNC,CGNL1,KNSTRN,ARHGEF6,SGO1,MAU2,TOMM40,PGPEP1,ZNF557,UBE2M,NPAS1,THEMIS2,CASZ1,NFATC1,SH3BP5,RBSN,KCNC3,CLUHP3,RHPN2,TRIM22,PTPRE,EIF5A,ATP8A2,PRAM1,C1QTNF6,ZNF767P,LOXL2,CCNB1,PLEKHA8P1,LDHA,CABLES1,ADAMTS8,CTSL,GOLM1,FAM189A2,LCA5,TESPA1,EGLN1,REV1,BORA,SETDB2,IGF2BP3,RAPGEF5,RAC1,BZW2,TM6SF1,SCN7A,TXN,RALGPS1,ANP32B,IL11RA,HMGA1,FCHSD2,SQOR,KIF23,KNL1,BCAR3,SENP7,TMOD3,GPAT3,GIT2,DIAPH3,RTN1,FANCI,TICRR,MEAK7,ARRB2,ZMYND15,SLC16A3,TMEM50B,CBLC,PRDM16,SERBP1,PSMA5,UCK2,LSP1P4,DTL,INTS7,GALNT2,LRIG1,LYAR,CCNA2,FGD2,RSPO3,CDCA5,GPR174,OGT,ZNF185,RGS20,FAM83A,SNX30,NOTCH1,GGTLC1,MS4A2,CHEK1,ITGB1,TWF1,CENPU,BEND6,AP1S3,GPD1L,PLOD2,ACOXL,CEBPG,BUB3,ACSS1,RHOC,GRIA1,MICU3,CD109,FRRS1,BUB1B,SEC13,TMEM171,CCNB2,MYO1E,ERG,SLC34A2,CDC25C,PPP1R15B,IGF2BP1,BTG2,STARD9,RGS12,GAB3,RALGDS,JAML,ZNF333,IKZF3,ITGA5,NXF1,DNAJB4,MT2P1,C1QTNF7,S100A11,LINC01116,SLC22A15,EIF4E3,SGO2,CD200R1,ATXN7,CDCP1,FYCO1,LIPH,RPL39L,PRKCD,H2AZ1,CDC25A,ZNF589,PPM1M,MAD2L1,GPX8,YWHAZ,TP53INP1,AL353743.1,VEGFD,MELK,SKA3,PCF11,VDAC2,E2F7,MFAP4,PCLAF,ANKDD1A,C18orf54,PLK1,MTMR10,MS4A7,RCCD1,DPEP2,TUBA1C,NCKAP5L,TK1,NLRC3,ATG16L2,PAFAH1B2,FAM83B,PXK,COL4A3,ADRB2,PGM2,STK32A,CKAP2L,BUB1,NRG4,PCDH7,AVEN,YWHAG,KRT8,ELOVL6,HSPA4,PRKCE,JAGN1,SHCBP1,ZNF439,PGAM1,TPPP,NMUR1,ZNF540,RRM2,MIR31HG,SYNPO,ZNF554,CYCS,KLHL6,CFL1,RHOD,VANGL1,ZNF449,XCR1,ZNF791,EXO1,C12orf76,ZNF266,CTBP2,PSMD2,ZNF25,ZNF77,A2M,CRYBG2,GNG7,NCKAP5,SCN4B,B3GNT8,TGIF1,AP3S1,ZC3H12D,PLEC,TMEM11,ERN1,KCTD12,RPP25,LDLRAD3,CIITA,ZFP3,SLC25A42,ZNF322,P2RY13,AMIGO1,DEXI,UBA7,FIGN,SPATA13,NPIPA1,TENT5C,BTBD9,ZBTB40,SLC24A3,INPP5J,KLHDC8B,CDIN1,CD300LF,ZNF75D,ARHGAP30,MIR22HG,ARAP1,SPIN4,ERCC6L,VMAC,SECISBP2,H2AX,S100A16,GJB3,ZFP92,PPIA,GIMAP5,INCA1,XRCC6,ZNF136,TLR7,HLA.DQA1,ZNF700,TLE1,LAMB3,SRGAP1,ZNF441,ZSCAN26,ZNF682,PSMD12,BLM,SPN,S100A10,ZNF44,TEAD4,ERO1A,SZT2,TXNRD1,TMA16,PPIAP22,LDB1,ARHGAP11A,MAP3K3,ZFP2,MIR342,Metazoa_SRP.2,CHML,GPRIN2,MACO1,RXRB,NBDY,GABBR1,MZT1,DENND1C,COL6A6,AL354714.2,NRAS,GSTM2,LDHAP5,VDAC1,ALG3,MS4A4E,VAMP2,RNU6.892P,HLA.DQB1.AS1,AL161785.1,SH3BP5.AS1,RPL32P1,AL162586.1,LINC00337,TARID,C2orf92,AL450263.1,ITGB1.DT,ATXN1.AS1,AL590666.2,AC099677.1,AL035587.1,LNCAROD,SNORD62B,EP300.AS1,LINC00892,LINC01137,GAS6.AS1,LINC01936,LDHAP3,LINC00857,LSP1P2,LINC00996,AC139453.1,KCTD7,OR2A7,ZNF512,AC005154.2,AC139453.2,CASC8,LINC00968,GAPDHP60,KRT8P33,KHDRBS2.OT1,GLUD1P3,RNU6.322P,RNU6.1095P,RNU6.1262P,AC090541.1,AC087752.3,GVINP1,AC090559.1,AF131215.5,TBX5.AS1,AP000763.3,ZNF253,HMGA1P3,LINC00592,ASB9P1,LINC02323,LINC02253,AK4P1,AC104564.3,TSPOAP1.AS1,RASSF5,LINC01842,SETBP1.DT,AC011477.1,AC104532.2,AC015961.2,AC024075.1,AC008764.2,AC008763.1,ADGRE4P,AC024075.2,AC024075.3,AC027020.2,AL691432.2,AL137003.1,AL365181.3,MIR6774,AC005332.4,AC087588.1,MLLT6,AC241952.1,AL161431.1,MIR6895,AC006128.1,AC007342.7,GSEC,TRBJ1.5,TRBJ1.6,PRR33,AL645929.2,AL133482.1,AL133335.2,AC009961.3,AP001981.2,AC007877.1,AC106045.1,AL109615.4
TCGA-05-4384,0.11094878793638445,0.5468132634351677,0.2646041856232939,0.06457588184379909,0.254317579332089,0.2606315593728571,0.3243423855387469,0.2385167744895455,0.07912192725118142,0.47744894399695564,0.0026347674485359216,0.1954722564012422,0.14640591708475342,0.012861446826193857,0.25712562207811795,0.5419572839108513,0.1111210664929,0.20620658159659722,0.03534569170606633,0.23897339271246837,0.11166118034763228,0.04934098068423237,0.020327222014354232,0.03585588496647549,0.23752390848031749,0.059382217090069286,0.2148500880099908,0.0715719632528071,0.23873772948145244,0.3407401749068898,0.015119278355022515,0.11992901555786833,0.012288815311186268,0.2611289645776096,0.0023192849283568437,0.009242119299401674,0.11784631587936407,0.27981728530580807,0.3036455440009341,0.10884982897085069,0.01704456000716952,0.026998815516730827,0.19272099817199223,0.5700709686449174,0.3540317879505309,0.3472965169630748,0.024150199454772276,0.16678807032053722,0.11315266742338251,0.04517778160721466,0.10097833349241195,0.2108611247194051,0.0389413602782423,0.04785451055089444,0.03967025255889976,0.18431289226580955,0.31761819889227466,0.17175081763502847,0.23958965705289803,0.11865462429161469,0.16863896063238631,0.22654009633226446,0.46981961783840337,0.014502536855170613,0.1836817637551077,0.05078307878488081,0.296636291914372,0.21631459930505764,0.12237366916868184,0.2061741125312742,0.3883907753496209,0.6216758865800814,0.3641941319908755,0.1676645585848963,0.012528435712828974,0.29196168854203614,0.1931450977301387,0.4501692406482298,0.024447181221623808,0.1438485873479798,0.12594064652888182,0.3618408250632419,0.011122867905362509,0.010445742422784076,0.23742234866262799,0.1801191148635927,0.22722869798979117,0.4039650909057621,0.33366769729440554,0.019547783077194847,0.39727450036728384,0.10905946866882704,0.04678885191900765,0.02445861111646809,0.15661764705882356,0.009438243797485375,0.21459022212258774,0.2371918957284811,0.029571028754234827,0.14201418289585097,0.1822819465112264,0.23969615650282255,0.3099314150993945,0.5714040963962905,0.18403249083914996,0.04965894467657217,0.04986372532879694,0.1104826535941466,0.12592553416543262,0.3398807774267029,0.2577382024127151,0.3089848143982002,0.1195135985801737,0.15225865809020356,0.12112425384699987,0.18562455346511075,0.35025651144435677,0.1384712905449781,0.0018129663203080007,0.3860257093774065,0.06441609314218874,0.5666157928510727,0.4028475108977677,0.1761276994770528,0.4517219493349522,0.04703923790145436,0.010408760706928331,0.2723467864924637,0.45988012265471645,0.21862692546865486,0.09909147994196149,0.02119667656568122,0.14592491539633348,0.15706246817040648,0.22543698198145393,0.4203559698477362,0.5679663033718528,0.09495396995366365,0.15112334768257255,0.0622864352427848,0.5071849795868156,0.28736582447791686,0.2993073146136208,0.19395161498630142,0.017640214899223218,0.11838743111640171,0.050442428627079976,0.015845886442641947,0.6882099767162917,0.0660319734148727,0.2827350923674373,0.2403256294578723,0.18393987939607356,0.3096785577743141,0.16984411866843652,0.17077982458344854,0.16811829438086798,0.15625176213192588,0.38552593164139887,0.3653376219219282,0.072843007661606,0.026248622173119976,0.014150590111257412,0.2441047121726184,0.12622311883294218,0.018893198326828585,0.0222301350351968,0.1645296092578041,0.017234264630919725,0.5616433837475878,0.25731410162063156,0.0009228661206237383,0.2595361431598776,0.02439837002485968,0.08530032248440855,0.1020239183444029,0.06394722786947384,0.06342602864679635,0.12518013412444753,0.1172180846436366,0.31286850219072865,0.20305499260349408,0.2517576502957417,0.17856205490717575,0.16054361933774547,0.024851586687261937,0.15413028297041015,0.4371611692208898,0.05759414035312202,0.012168682662436382,0.12685265347788446,0.010917123835211843,0.2424007475189857,0.054123593855255094,0.015745210173442964,0.172412181185972,0.1326519802454687,0.2802448489178262,0.02135594354137401,0.3499841247249199,0.0792114199174905,0.2505619112559032,0.12273037320947153,0.2473730833282033,0.12337343163885654,0.25750975147811195,0.46207134478713857,0.3049839584024781,1.0000000000000002,0.5641709521832177,0.177475656806908,0.148894679621033,0.02357853179817051,0.2945268174974324,0.3455943778625085,0.1505487310749061,0.0468430078470093,0.19818373812038015,0.09871667508102211,0.3170988714555168,0.01155551520230169,0.02136706199188315,0.2358357050653976,0.05210419976660628,0.08969632719239966,0.18624108371739737,0.10616892669108847,0.07181474880879665,0.07752441549933098,0.08616578874410868,0.08452330055579307,0.26372251888199355,0.3086058113363205,0.07422846825258149,0.490612263330812,0.011069507664059909,0.17392586352148273,0.18172691322699222,0.08887084140726531,0.24467270263369797,0.2028319738988581,0.0812541697756761,0.33850417804252503,0.24615949875611629,0.16805309906512994,0.03727225354996,0.1792931429519049,0.18566560595156548,0.023325696584437165,0.02200978718561511,0.06636280444882443,0.32643817938154573,0.1772035737795582,0.04603636550942618,0.3820348906679413,0.025533400075314346,0.09795544122609853,0.06025170777669347,0.023498739597361783,0.20861197400970527,0.37608804555408015,0.3946868878612249,0.08841211388753444,0.26626657141755283,0.08062578484170659,0.19949389616529017,0.15800427357266128,0.14641053241699095,0.037722478447094566,0.15929596213577873,0.06374903175832689,0.34199096641958976,0.1053257442973845,0.20176758720512258,0.07560653771180088,0.019943121745948006,0.30375548736014973,0.006274955440188668,0.01972077980037698,0.03539928486293206,0.12349652620712853,0.12178098571551363,0.02947354477329498,0.04466796797283129,0.22275090990799687,0.2620319254929294,0.02693636232300251,0.05519163640520175,0.011568690276495087,0.09778309923751097,0.20716421782335182,0.03146713741577795,0.05913401707934599,0.07077537482654754,0.8253449767813616,0.023668285481012068,0.27186853390110055,0.035740418178034854,0.15926254348440405,0.3064373685791529,0.06129747395372558,0.2699902514226122,0.25574184054238713,0.1308562061518837,0.06606119096771719,0.0202609306618785,0.13710904503778787,0.010350019938221273,0.03133427542759234,0.1009815623051572,0.3629953892247797,0.37355578419211183,0.03755531097684239,0.1536304073908995,0.001846085045347702,0.17612267199239223,0.2154402439353463,0.29361858126685697,0.2587103967295364,0.12346612387321895,0.15220965408391424,0.2841388394546194,0.11552732077247471,0.023531514682205656,0.5782583339765525,0.024100706093682214,0.0,0.1561775222265172,0.06274461702980724,0.0035193246750118918,0.46451672948950634,0.36361887300671125,0.03886712177984613,0.1388888888888889,0.20163075652576223,0.05430516856732293,0.6895067144009395,0.0720751333625373,0.06772699190293123,0.42662918156293694,0.050740862918178614,0.01744019453716109,0.25890363750876405,0.3131025512580523,0.02004574196152294,0.04402283953939986,0.2074468346131499,0.10699269962662822,0.36862531490433714,0.250842745890193,0.019906801465655773,0.029092965130847664,0.28820100756862777,0.16621128741913277,0.010628339638831464,0.19934787665849407,0.02657654819868062,0.24080823582070465,0.07066604780691575,0.022238779870292796,0.19796308084022915,0.22567745874038458,0.17134949165251526,0.18875364956584387,0.07679883945841393,0.15129811175407865,0.03393267764599748,0.11782499740506235,0.353395733056417,0.24571802647182894,0.01192539542387477,0.23324135559358392,0.11548065152530444,0.13903355557785094,0.09705894966572476,0.10190602480077615,0.02270398572892325,0.014836660873896873,0.07346026721288582,0.012718192332746908,0.214860828107381,0.29560338018170107,0.2091564045014432,0.02869986778316439,0.3165717930473022,0.4062161686514391,0.10832624071845741,0.029559959690964057,0.12963885734824415,0.212643665826045,0.20234694723513938,0.15784753363228698,0.15137029955385595,0.029172181064331656,0.0,0.255372289300322,0.17118847116028332,0.14496805169697735,0.13202561235897955,0.18034612108510267,0.166307087948128,0.20111858614982114,0.3546926240174899,0.09417855789872459,0.22847845200267042,0.009637179698875663,0.09236563478795565,0.10007189072609632,0.23174250584630499,0.22792420189151563,0.29984895553264584,0.13506443681007274,0.3189386184219244,0.10392015174780961,0.289945716308709,0.12100334772694193,0.1396939161310473,0.21993545500223735,0.20699888003367695,0.15522445289041228,0.17608554918838565,0.15546225305607916,0.23813404040217967,0.08857849851754059,0.1887807260952112,0.11961982655150206,0.05002019036631094,0.14515850295666807,0.3991415108849149,0.34054941666606914,0.06187247148862236,0.18136094388667173,0.3337841583060806,0.14495818986719136,0.2366738252314517,0.048337647324906405,0.27563616938616936,0.177102557342473,0.16241555934971422,0.22989175774118895,0.4565287393334407,0.09696924759486163,0.03586549610733808,0.3096103511487641,0.09797105561861519,0.10242393509127788,0.3659816946534613,0.23706063508266859,0.794697802320045,0.41268266705649553,0.09605189336392807,0.029552812218744548,0.2397428331832158,0.628439547539603,0.0739143534936808,0.16329234082542127,0.02016673366063566,0.4304142632406922,0.12477713702729096,0.11060631092020486,0.21813769319197848,0.5592084605074952,0.23845443091138174,0.30447711086065077,0.07759176740157134,0.19479360706291188,0.1523220888862763,0.1397060433500754,0.16712145394635225,0.16991475617104082,0.3104302416932391,0.037249972524453244,0.1496143053169001,0.07291046318015532,0.13715410002538717,0.26170486847248203,0.15179708157868965,0.1149961223447519,0.0397205746266216,0.1986883141627974,0.1586685619972355,0.17288625284781528,0.1304522047141068,0.4427456824756728,0.041968746678005736,0.4111475068290198,0.164522905686802,0.11674975816653026,0.3934788256690049,0.1343651951668431,0.1229746867837827,0.22113408997516246,0.40025537201490824,0.19057271527147096,0.23574261722229414,0.0514875473602564,0.47223784746636666,0.13302114289716727,0.07539168335492992,0.15198083759431083,0.2218792129891952,0.0412945197927004,0.13221745675268834,0.10661420677005012,0.23680066307501038,0.8009066831400227,0.20106379569995833,0.03872445195476475,0.2674230675046935,0.3446197949423001,0.058791575483850944,0.2563854310742278,0.042519995695993684,0.022342002965575283,0.26535417434966385,0.18095975371542253,0.008948780283343115,0.1465044692093697,0.2888129950852305,0.09614687968690223,0.24054592478680276,0.007842037475591009,0.20957655311138046,0.17764980635054178,0.0737917954481596,0.15138334284084426,0.18620766559403573,0.22615124509270138,0.03990731946003512,0.06456904264837458,0.0,0.1296113306982872,0.09842514154057966,0.2358644260894332,0.054645560908465236,0.20191995645027902,0.3028434923325885,0.009279054902911553,0.05294080081742129,0.1600186922126907,0.03593767988027169,0.10780239239637167,0.05196340605207599,0.09834910277324632,0.13812107463124051,0.1857911141975807,0.04335844860005092,0.006202432472765259,0.15807864560263793,0.09944053982452584,0.3391403897364426,0.1044744617982271,0.4804820502677272,0.0773955773955774,0.15296526936097296,0.07699413607518678,0.03760055327048375,0.026000332060435,0.13058842866535175,0.0,0.05693526538319444,0.1663036036596751,0.06412458918434419,0.3126209867285188,0.13398055778516735,0.32335829579019604,0.048842872050909536,0.26599277067921995,0.07996750755900536,0.15908146184179486,0.3931978634690311,0.08711007344140204,0.23988522238163557,0.2935333656854343,0.18888384526151206,0.10644481283641351,0.12914813307702022,0.1488209982274689,0.35796503694949916,0.09447662039008603,0.21931527055352845,0.0,0.2311035789053933,0.07790413803289228,0.002101571927210295,0.11138876974432613,0.1018261021761537,0.24637020144431773,0.1527667929022713,0.04608611148202548,0.08934663898213617,0.09599285903838266,0.1286083483436448,0.6372493759561961,0.028509599158212395,0.31029942060694465,0.011945149822244793,0.20093498150113287,0.14712492374867564,0.1645119586296057
